smiles,TotalEnergy
CC1CCN(CCCNC(=O)C(=O)NCCN2CCN(S(C)(=O)=O)CC2)CC1,-87.3725
CC1(C(=O)N2CCO[C@@]3(COCCN(C(=O)c4cnc(O)nc4O)C3)C2)COC1,-124.8293
O=C(CC=1C=CC=CC1)N2CCCC2C(=O)NC=3C=CC=C4NC=CC34,-121.0106
O=C(COC(=O)[C@H]1CNC(=O)N1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,-102.1851
CCS(=O)(=O)N[C@@H](C)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)CN1CCNC1=N,-96.5177
CN[C@@H](CC(=O)N1CCOC[C@]2(CN(C(=O)COCCOC)CCO2)C1)C(=O)O,-121.2119
CN(C)C(=O)C(=O)N1CCOC[C@@]2(CN(C(=O)CCN3C(=O)C=CC3=O)CCO2)C1,-113.6371
COc1nn(C)cc1C(=O)NC1CCN(C2CCN(C(=O)[C@@H](N)CN)CC2)CC1,-94.5276
CS(=O)(=O)c1ccc(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)C(O)O)cc1,-100.2916
CCCC=1C=C(NN1)C(=O)NC=2C=CC=3OC(=O)N(CC(=O)N4CCCCC4)C3C2,-101.3997
CC(=O)N(C)CCC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1nccnc1C(N)=O)C2,-110.9068
O=C(O)C(F)(F)F.O=C(NC=1C=CN=NC1)N2CCC(C2)C=3C=CC=CC3F,-100.6888
C[C@@H](C(=O)N1CCOCC1)N1CCN(C(=O)C(=O)NC[C@H](C)S(N)(=O)=O)CC1,-111.5423
CC=1C=CC=2C(=CNC2C1)CCC(=O)NC=3C=CC=C(C3)C(=O)NC=4C=CN=CC4,-115.2287
C#CCNC(=O)CN1CCN(C(=O)c2cc(C)c3c(=O)n(C)c(=O)n(C)c3n2)CC1,-90.5159
NC(=O)CC[C@H](N)C(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@@H]1[C@H]3COC[C@H]31)CCO2,-97.5679
"OC(CN[C@@H]1CCCC[C@H]1O)CC=2C=CC=3C=CC=CC3C2 |&1:4,9,r|",-93.9264
CN1CCC[C@H]1C(=O)N1CCN(C(=O)Cn2c(=O)c3c(ncn3C)n(C)c2=O)CC1,-118.7711
CC1=NOC(C)=C1CC(C)NC2CC(C)CC(C)(C)C2,-88.4867
CN(CC(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cc(O)ncn1)C(=O)C(=O)O,-140.207
CN1C=CC=C1C2COCCN2C(=O)C3=CC=4C=CC=CC4N3,-88.5723
CCN1CCC[C@@H]1CN1C[C@H](C(=O)N2CCN(C(=O)Cn3cnnn3)CC2)CC1=O,-105.9162
NC(=O)CC[C@H](N)C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H]3CCC(=O)N3)C2)C1,-112.0309
Cn1cnc(C(=O)N2CCOC[C@]3(CN(C(=O)c4cc[n+]([O-])cc4)CCO3)C2)n1,-117.9702
CCCCC(NC(N)=O)C(=O)NC=1C=CN(N1)C2CCNC2,-116.5647
O=C1CC[C@H](C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2cccn4c(O)nnc24)C3)N1,-157.8782
Cc1ncc(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)[C@@H](O)N4CCOCC4)C[C@@H]32)[nH]1,-106.1094
NS(=O)(=O)c1ccc(CC(=O)N[C@@H]2CS(=O)(=O)C[C@H]2N2CCOCC2)cc1,-105.3949
CN[C@H](CC(=O)N1CCO[C@]2(COCCN(C(=O)C(=O)N(C)C)C2)C1)C(=O)O,-100.0068
CC1=NNC(=C1NC(=O)C2=CSC(=N2)C=3N=CC=CN3)C=4C=CC=CC4,-118.358
CC(=O)OC[C@@H](OC(C)=O)C(=O)N1CC2(CCCN2C(=O)[C@H](C)n2cnnn2)C1,-100.4465
NC(=O)[C@H](N)CCC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@H]1CCCCO1)CCO2,-100.2924
