,SMILES
2819,CCN(CC)S(=O)(=O)C1=CC(C)=C(C)C(=C1)NC(=O)C2=CC=CS2
2820,O=C(N1CCOCC1)C2(CCOCC2)C=3C=CC(F)=CC3
2821,CC(=O)NC1=NC(=CS1)C(=O)NCCC=2C=CC=C(F)C2
2822,CC(=O)N1CCC2=CC(=CC=C21)C(=O)NC(C)C3=CC=CS3
2823,COC=1C=C(C=C(Cl)C1OCC(N)=O)C(=O)NC2(CCCCC2)C3=NOC(C)=N3
2824,CC1=NC(=NO1)C2(CCCCC2)NC(=O)CCOC=3C=CC=C(Br)C3
2825,COC=1N=CC=CC1C(=O)N(C)CC=2C=CC=3OCOC3C2
2826,CNC(=O)CN(C)C(=O)C1=CN(N=N1)C=2C=CC=CC2C(F)(F)F
2827,O=C(CCNC(=O)NCC=1C=CC=CC1)NCC2COC3=CC=CC=C3O2
2828,COCC1=CC(=NO1)C(=O)NC2CCC(N(C2)C(C)=O)C(F)(F)F
2829,CC=1C=CC(=CC1)NC(=O)C(C=2C=CC=CC2)N3C=NC4=C3C(=O)N(C)C(=O)N4C
2830,COC=1C=CC(=CC1F)C(=O)NC2CCS(=O)(=O)C2
2831,COC=1C=C(C=CC1OC(C)C)C(=O)NC=2C=CC=C(C2)S(C)(=O)=O
2832,O=C(NCCNC1=NC=C(C=C1Cl)C(F)(F)F)C2CCC2
2833,CN(CC=1C=CC=C(Cl)C1Cl)C(=O)CN2N=NC=3C=CC=CC3C2=O
2834,O=C(NC=1C=CC=CC1C(=O)N2CCCC2)C=3C=CC=C(Br)C3
2835,CC(C)NC(=O)CNC(=O)CCNC(=O)C=1C=CC=CC1
2836,CN(C)C=1C=CC(=CN1)C(=O)NCCC=2C=CC(F)=CC2
2837,CC=1C=CC(=CC1C)S(=O)(=O)C2(CCCC2)C(=O)N3CCNC(=O)C3
2838,CC(C)(C)NS(=O)(=O)C=1C=CC=C(C1)NC(=O)C=2C=C(NN2)C=3C=CC=CC3
2839,CC=1C=C(NN1)C(=O)N[C@@H]2CC(=O)N(C3CC3)[C@H]2C4=CC=CN=C4
2840,CCC1=NNC(=N1)C2CN(CCO2)C(=O)C3CCOC3
2841,O=C(O)CC(NC(=O)C1CCCO1)C=2C=CC(Br)=CC2
2842,CC=1SC(NC(=O)C2CC2)=C(C(=O)N(C)CC3CCC3)C1C
2843,CO[C@@H]1C[C@@H](CO)N(C1)C(=O)CC=2C(C)=NN(CC(C)C)C2C
2844,COC=1C=CC=2C=C(C=CC2C1)CNC(C)C=3C=CC=4OCCOC4C3
2845,OCCNC=1N=C(N=C2C=CC=CC12)C=3C=CSC3
2846,CN(C)S(=O)(=O)C=1C=CC2=C(C1)CCCN2CC3=CC=C(F)C4=CC=CN=C34
2847,COC(=O)CN(C(=O)C1CC1C2=CC=CO2)C3CCCC3
2848,CC(C)(C)C1=NC(=CS1)CNC(=O)NCCN2C=CC=C2
2849,CCC1CN(CC1N(C)C)C(=O)CN2C=CC(=N2)C(F)(F)F
2850,CC1(C)C(NC(=O)NCC2=NN=C3CCCCCN23)C4CCOC41
2851,CC1=NC(=NO1)C2CCCN(C2)C(=O)C3CC=CC3
2852,CC(C)(C)C1=CC(=NO1)NC(=O)NCC2CCCC2O
2853,CCCN1C=NC(=C1)S(=O)(=O)NC(C(N)=O)C(C)C
2854,CC=1C=CC=CC1CN2CCCN(CC2)C(=O)CC3=CSC(=N3)C4=CC=CO4
2855,COC=1C=CC=C(C1)N2CCN(CC2C)C(=O)C=3C(F)=CC=CC3F
2856,CC1=CSC(CNC(=O)C2CC(=O)N(C2)C=3C=CC=CC3)=N1
2857,CC1=CSC(CNC(=O)C2COC=3C=CC=CC3C2)=N1
2858,O=C(CNC(=O)N1CCOC2(CCC2)C1)N3CCC=4C=CC=CC43
2859,CC1=CC(C)=NN1C=2C=CC(=CN2)NC(=O)CN3CCCCCC3=O
2860,O=C(NCCN1CCOCC1)C2CCN(CC2)C(=O)C3=CC=CC(F)=C3
2861,CN1CCC(CC1)C(=O)NC2=CC=C3N=C(SC3=C2)N4CCOCC4
2862,CN(CC=1C=CC=CN1)C(=O)C=2C=CC(=CC2)C(=O)NC(C)(C)C
2863,Cl.O=C(O)C1CCCN1CC2=NC(=NO2)C3=CC=C(Br)S3
2864,CNS(=O)(=O)C=1C=C(C=CC1C)NS(=O)(=O)C=2C=CC=3CCCCC3C2
2865,CC1=CC(=NO1)NC(=O)CN(CC2=CC=CO2)CC3=CC=CS3
2866,CCC(CC)(CCO)CNC(=O)C1CCCC=2NN=CC21
2867,CN(CC(=O)NC=1C=CC=2OCCCOC2C1)CC=3C=CC=4OCOC4C3
2868,CC(=O)NC=1C=CC(=CC1)C2=CSC(=N2)N3CCCC3
2869,COC=1C=CC(=CC1)CCNC(=O)C=2SN=NC2C
2870,COC=1C=CC(C)=CC1NC(=O)C23CCC(=O)N3C4=CC=CC=C4C(=O)N2CC=5C=CC=CC5
2871,CSCC=1C=CC=C(C1)C(=O)N(C)CC(=O)NC2=CC(C)=CC=C2C
2872,COC=1C=CC(OC)=C(C1)N2CC(CC2=O)C(=O)N(C)C3CC3
2873,O=C(NCC1CCCC1)C=2C=CC=C(C2)N3CCCS3(=O)=O
2874,CC(C)(C)C(=O)NCCC(=O)NC1CCC=2C=C(F)C=CC21
2875,CCN(CC1CCCO1)C(=O)C2=CC(=O)C=3C=CC=CC3O2
2876,CC(C)(C)C=1C=CC(=CC1)OCCNC(=O)C=2C=CC(=CC2)N3CCCS3(=O)=O
2877,O=C(NC=1C=CC=2CCCC2C1)C=3N=CC=NC3C4=NC5=CC=CC=C5S4
2878,O=C(NC=1C=CC=C(C1)N2CCCC2=O)C=3C=C(C=CN3)N4CCOCC4
2879,O=C(NC=1C=CC=C(C1)N2CCCC2=O)C=3C=CC(=CC3)N4C=NC=N4
2880,CCC(NC(=O)N1CCCC=2C=C(C=CC2C1)OC)C=3C=CC(=CC3)OC
2881,CC=1N=CC=CC1CNC(C)C=2C=CC(=CC2)N3C=NC=N3
2882,CC(CC(=O)N(CC=1C=CC(C#N)=CC1)C2CC2)C=3C=CC=CC3
2883,COC=1C=CC(=CC1OC)C(=O)NC(C)C=2C=NN(C)C2C
2884,CC=1SC(=O)N(CCC(=O)N2CCC3(CC3CN(C)C4CC4)CC2)C1C
2885,CC(C(=O)NC=1C=CN(N1)C2CCNC2)N3CCCCCC3
2886,O=C(C=1C=COC1)N2CCC(CC2)NC=3C=CC=C(C3)CO
2887,O=C(NC=1C=CC=CC1C(=O)N2CCN(CC=3C=CC=CC3)CC2)C4=CC=CS4
2888,CC1CCC=2C=CC=CC2N1C(=O)CSC=3N=CC=CN3
2889,CC1=NN(C)C(C)=C1NC(=O)C(C)N2CCC(CC=3C=CC=CC3)CC2
2890,NC(=O)C=1C=CC(=CC1)CN2CCCCCCC2
2891,CC(NC(N)=O)C(=O)NCCC=1C=NN(C1)C=2C=CC=CC2
2892,COC(=O)C=1C=CC(=CC1)OCC(O)CN2C=NC3=CC=CC=C32
2893,COCC1=NN(CC=2C=C(C)N=C3C=CC=CC23)C(=O)O1
2894,CN(CC1=CC=CS1)C(=O)C=2N=C(C3=CC=CS3)N(N2)C4=CC=CC(F)=C4
2895,CC(NC1CCN(CC1)C(=O)C2=CC(Cl)=CN2)C3=CC=CC=C3F
2896,CC(=O)N1CCCC(C1)C(=O)NC=2C=CC(=CC2)OC=3C=CC=CC3
2897,COC=1C=CC=C(C1)C2=CCN(CC2)S(=O)(=O)C=3C=CC=CC3
2898,O=C(NC1CCS(=O)(=O)C1)C=2C=CN(N2)C=3C=CC=CC3
2899,CC=1C=C(C(=O)NCC=2C=CC(=CC2)OC(F)F)C=3C(=O)NN(C)C3N1
2900,CC1CCC(CC1)N(C)C(=O)C=2C=CC(Cl)=C(C2)S(C)(=O)=O
2901,CCN(CC(=O)NC)S(=O)(=O)N1CCCC(C)C1
2902,CC=1C=C(CS(=O)(=O)CC(=O)N2CCCC=3C=CC=CC32)ON1
2903,O=C(COC=1C=CC(Cl)=CC1)N2CCN(CC2)C3CCOCC3
2904,CCC=1C=CC(=CC1)C(NCC(=O)NC=2C=CC(C)=C(C2)S(=O)(=O)NC)C(C)C
2905,O=C(NCCC=1C=CC=CC1)C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC=C(F)C3
2906,CCOC(=O)C1(CC1)C(=O)N2CCCN(CC2)C3CCCC3
2907,CCOC(=O)C1(CCCC1)NS(=O)(=O)C=2C(C)=NOC2C
2908,CC1=NNC(C)=C1CC(=O)N2CCC(CC2)OCC=3C=CC(F)=CC3
2909,O=C(NC(CO)CN1CCCCC1)C=2SC=CC2Br
2910,CC(C(=O)NC1CC1)N2CCN(CC=3C=CC=C(C#N)C3F)CC2
2911,CC(C)NC(=O)C(C)S(=O)(=O)CC1=NN=NN1C=2C=CC=CC2
2912,CCC(NC(=O)C=1C=CC=2NN=NC2C1)C(C)C
2913,CCN(CC)C(=O)CN1CCC=2C=CC(=CC2C1)OC
2914,O=C1COC=2C=CC(=CC2N1)S(=O)(=O)N3CCN(CC3)C4CCCCC4
2915,CC1=CC(C)=NN1CC2CN(CC=3C=C(C)C(C)=CC3OC(F)F)CCO2
2916,COC=1C=CC=CC1CNC2=NC(=CS2)C=3C=CC(=CC3)N4CCCC4=O
2917,NC(=O)C=1C=CC=C(C1)NC(=O)C2COC=3C=CC=CC3C2
2918,O=C(C=1C=CC=C(C1)OC(F)F)N2CCC(CC2)N3C(=O)NC=4C=CC=CC43
2919,COC=1C=CC(Br)=C(C1)C(=O)N2C[C@H](O)[C@H](C2)N(C)C
2920,CC1=CC=C(O1)C(CNC(C2CC2)C3CC3)N4CCOCC4
2921,CC=1C=CC=CC1C2CC2C(=O)NCCC(=O)N3CCCCCC3
2922,COC=1C=CC(=CC1)C(CO)NC(=O)C=2SC(CC=3C=CC(F)=CC3)=NC2C
2923,CC=1C=CC(=CC1S(=O)(=O)NCC=2C=CC=CC2)C(=O)N3CCN(CC(=O)N4CCCCC4)CC3
2924,CCN1C(=NC2=CC(Cl)=CC=C21)NC(=O)C(C)NC(C)=O
2925,CN(C)C=1C=CC=C(C1)CNCC2=CNN=C2C=3C=CC(F)=CC3
2926,CC1=NOC(C)=C1S(=O)(=O)N2CCN(CC2)C(=O)CC3COCCN3
2927,COCC1=CC(C(=O)N2CCCC(C2)C3=NOC(C)=N3)=C(C)O1
2928,CC1=CC(=O)NC(=N1)C2=CC=CC(=C2)NC(=O)C3CCCN(C3)C(=O)C(C)(C)C
2929,CC=1OC=CC1C(=O)NC=2C=C(C=CC2N3CCCC3)C(N)=O
2930,CCCC(=O)NC1=CC=CC(NCC(=O)N2CCC(C)CC2)=C1C
2931,CN(CC1=NN=C(S1)C(=O)NC=2C=CC(Cl)=CC2)C3CCCCC3
2932,CCC1=NN=C2CN(CCN12)C(=O)CC3=CNC=4C=CC=CC34
2933,CC1=NC(=CS1)CN2CCCN(CC2)C(=O)C=3C=CC(C#N)=CC3
2934,CC1=NN(C)C(C)=C1CCC(=O)N2CCCC2CN3C=CC=N3
2935,CCC1=NC(=CS1)CN2CCCN(CC2)C(=O)C3CCC3
2936,CCC1=NC=CN1C2CCCN(C2)C(=O)C=3C=CC=4COCC4C3
2937,CC1=NN=C2CN(CC(=O)NC3=CC=NN3C4CCCC4)CCN12
2938,O=C(CN1CCCC(CN2C=NC=N2)C1)N3CCOC4CCCCC43
2939,CCN1C=C(C=N1)CN2CCCN(CC2)C(=O)COC3=CC=CN=C3
2940,CNC=1C=C(N=CN1)N2CCCC2CNCC=3C=CC=NC3
2941,CC=1N=C(C)N(N1)C2CCCN(C2)C(=O)COCC3CCCO3
2942,CC=1C=CC(=NN1)N2CCCC(C2)NCC=3C=CC=CC3N4C=NC=N4
2943,C=1N=CC(=CN1)CNC2CCCN(CC3=NOC(=N3)C4CC4)C2
2944,CCC1=NN=C2CN(CC(=O)N(C)CC3=CC=CO3)CCN12
2945,CC1OC=2C(=CC=CC2NC1=O)C(=O)NCC3(CCOCC3)C4=CC=CC=C4Cl
2946,CC=1C=CC(=CC1O)CC(=O)N2CCN(CC2)C=3C=CC=CN3
2947,CCONC(=O)CCNS(=O)(=O)C=1C=CC(Br)=CC1
2948,CCN1C(C)=NN=C1CS(=O)(=O)CC=2C=CC=C3C=CC=CC23
2949,CC(=O)NC=1C=CC(C2=CSC(=N2)NC(=O)C3=CC(C)=NO3)=C(F)C1
2950,CS(=O)(=O)N1CCN(CC1)C(=O)CN2CCN(CC3=CSC4=CC=CC=C34)CC2
2951,CC1C(=O)NCCN1C(=O)NCC=2C=CC=C(C2)N3CCCC3=O
2952,CC=1C=C(NC(C)C=2C=CC=CC2Br)N3N=CN=C3N1
2953,CCN1CCN(CC1)C2=CC=C(F)C=C2C(C)NCC3=CC=NN3C
2954,C[C@H](NC(=O)C=1SC=CC1Br)C(=O)N2CCCCC2
2955,CCN1CCC=2N=CN=C(C2C1)N3CCCN(CC3)C4=NC=CS4
2956,COC1C(C)C(NC(=O)NC2CCS(=O)(=O)C2)C1(C)C
2957,CC=1C=C2NCC(CNC3CCCOC=4C=CC=CC43)CN2N1
2958,O=C(C1CCCN1C2CCOCC2)N3CCC4(CCC4)CC3
2959,O=C1CCCN1CC(NCC=2C=C(Cl)C=3OCCOC3C2)C=4C=CC=CC4
2960,CCC1=NN=C(N1)SC(C)C(=O)N(C)CC=2C=CC=C(F)C2
2961,CC(C(=O)NC1CC1)N2CCN(CC3=NN=C(O3)C=4C=CC(F)=CC4)CC2
2962,CC(C(=O)NCC1=CC=CC=C1F)N2CCN(CC2)C3=NC=CS3
2963,FC=1C=CC(CN2CCCC(C2)NCC=3C=NC=NC3)=C(Cl)C1
2964,CC1=NOC(=N1)[C@@H]2CC[C@H](CNCC=3C=CC(=CC3)C(N)=O)O2
2965,O=C(NCC=1C=CC=C(C1)OCC=2C=CC=CC2)C3=CC=C(NC3=O)C4=CC=CO4
2966,CCC(=O)N1CCC(NCC2=CC=C(OC)C(F)=C2)C(C)C1
2967,CON(C)C(=O)C=1SC=CC1S(=O)(=O)N2CCC(CO)CC2
2968,CC(CCC=1C=CC=C(F)C1)NC(=O)N(C)CC2=NC=CS2
2969,CC(NC(=O)C(C)N(C)CC=1C=CC=CC1)C=2C=CC(=CC2)S(N)(=O)=O
2970,CC=1C=C(N2CCOCC2)N3N=CC(C=4C=CC(F)=CC4)=C3N1
2971,O=C(CCNC1=NC=2C=CC=CC2C(=O)N1)NC3CCCCC3
2972,O=C(CN1CC=2C=CC=CC2C1=O)NC3CCCOC4=CC(F)=CC=C43
2973,CC1=CC(C)=NC(=C1C#N)N2CCC(CN3CCCCC3=O)CC2
2974,COC=1C=CC=2C(=COC2C1)CC(=O)N3CCN(CC3(C)C)C(=O)N(C)C
2975,CC1=CC(=CC(C)=C1OCC(=O)O)C(=O)N2CCC3(CCOC3)C2
2976,N#CC=1C=CC=CC1CN2CCC(C2)C(=O)N3CCCC3
2977,O=C(O)C=1C=CC=C(C1)NC(=O)C2CCCN(C2)C(=O)N3CCCC3
2978,CC=1C=CC=CC1C2CC2C(=O)N3CCCCC3CCC(=O)O
2979,CC1(CCN(C1)C(=O)CN2C(=O)CSC3=CC=CC=C32)C(=O)O
2980,CC(C)(C)C=1C=CC=2C=C(NC2C1)C(=O)N3CCC(CC3)C4=NN=CN4C5CC5
2981,CC1=NN(CC(O)COC=2C=CC(=CC2)C=3C=CC=CC3)C(C)=C1C
2982,O=C(NCC1=NN=NN1)C2=CSC(=N2)C=3C=CC(Cl)=CC3Cl
2983,CC=1C=CC=C(C1)C(C)(C)NC(=O)C2CC2C(=O)O
2984,CCOCC1CCCN(C1)C(=O)C2(CC2)C(=O)O
2985,CC1=NOC=2N=C(C=C(C(=O)NC=3C=CC=4CNC(=O)C4C3)C12)C=5C=CC(C)=CC5
2986,CC=1C=CC(NC(=O)C=2C=C(Br)C=C(C2F)S(C)(=O)=O)=C(F)C1
2987,CN(CC=1C=CC(=CC1)CO)CC2CCCN2C=3C=CC=NN3
2988,CCC(NC(=O)CC=1C(C)=NNC1C)C2=NC(=CN2)C=3C=CC=CC3
2989,CCC1=CN=C(CNC(=O)NC2CC(C)(C)OC2(C)C)S1
2990,O=C(NCCN1CCCS1(=O)=O)C=2C=CC(Br)=C(F)C2
2991,COCCN(CCC(=O)NC1=CC(Cl)=CC=C1Cl)C2CCCC2
2992,CCOC=1C=CC(=CC1F)CNC(=O)N2CCCC3CN(C)CCC32
2993,CC(C)N(C(=O)C1=CC=NC(=C1)SC(C)(C)C)C2CCOCC2
2994,CCOC=1C=CC(=CN1)C(=O)N(C)CCC2CCCCN2C
2995,CC=1C=CC(=CC1)CC2CCCN2C(=O)CCNC(=O)C3=CC=CO3
2996,CC=1C=CC(=CC1)CN(C(=O)CNC(=O)C2CCCCC2)C3CC3
2997,CC(C)(C)C=1C=CC=2C=C(NC2C1)C(=O)NCC3=NN=C4CCCN34
2998,NC(=O)C=1C=C(C=CC1F)NC(=O)C2(CCOCC2)C=3C=CC=CC3
2999,CC=1C=CC(NS(C)(=O)=O)=C(C1)C(=O)NCC=2C=CC=CC2C
3000,CC1=NC(CN(C)C(=O)C=2C=CC=C3CCCC23)=NO1
3001,CC(C(=O)NCC=1C=CC(F)=CC1)N2CCC3(CCC(C)C3)C2
3002,CNC(=O)C1CN(CC(=O)N(C)CC=2C=CC=CC2OC)CCO1
3003,CC=1C=C(CS(=O)(=O)C(C)C(=O)N(C)C=2C=CC=CC2)ON1
3004,CCC=1C=C(N2CCCC(C2)N3C=CC(=N3)C(F)(F)F)N4N=CN=C4N1
3005,CN(C[C@@H]1C[C@H](F)CN1CC2=NC=CN2C)C(=O)NC=3C=NN(C)C3
3006,NC=1N=CC(Cl)=CC1S(=O)(=O)NC[C@H]2CC[C@H](O2)C3=NC(=NO3)C4CC4
3007,CC=1C=C(F)C2=C(C1)CCCN2C(=O)C=3C=CN=C4C3N=CN4C
3008,CNS(=O)(=O)C=1C=CC=2CCN(CC=3C=CC=C(O)C3)C2C1
3009,O=C(CC1CCCC(=O)N1)NC2=CC=NN2C=3C=CC(Cl)=CC3
3010,CCN1CCN(C1=O)C2CCN(CC2)C(=O)[C@@H]3CCCN[C@@H]3C
3011,CC=1C=CC(C)=C(C1)CS(=O)(=O)C2=NN=C(N2C)N3CCOCC3
3012,CC1CC2CCCCC2N1C(=O)CN3C(=O)C=NC=4C=CC=CC43
3013,COC(=O)C=1C=CC(=NC1)C(=O)N2CCC(CC2)C=3C=NNC3
3014,CC=1SC(=O)N(CC(=O)N2CCCCCC2C3=CC=CO3)C1C
3015,CC=1C=CC(=CC1)N2N=NN=C2NCC(O)C3CCOCC3
3016,CC=1C=NN(C)C1CN2CCNC(=O)C2C=3C=CC=CC3
3017,CC1=CC(C)=NN1C=2C=CC(=NN2)NCCCC=3C=NN(C)C3
3018,CN1CCN(CC2(C)CCN(CC2)C(=O)C3CCCN3C(=O)CC4=CC=CS4)CC1
3019,CC1N(CCC21CCOCC2)C(=O)C3=CN=C4NC(=O)NC4=C3
3020,O=C1CCCN1CCN2CCN(CC2)C=3C=C(N=CN3)N4CCOCC4
3021,CC1=NN(C)C(C)=C1[C@H]2OCC[C@@H]2NCC=3N=COC3C(C)C
3022,CCC(NC(=O)CN1N=CC=2C=CC=CC2C1=O)C=3C=C(F)C=CC3F
3023,CC1CCC2(CCN(C2)C(=O)NCCS(=O)C=3C=CC=CC3F)CC1
3024,COC=1C=CC=CC1OCC2=NC(=NO2)C3=CC=C4N=CC=CC4=C3
3025,COC=1C=CC(OC)=C(C1)C2C=3C(=O)OCC3NC4=C2C(=O)N(C)C(=O)N4C
3026,CCC(CC)C=1C=C(ON1)C(=O)N2CCCN(CC2)C3CCOCC3
3027,COCC1=CC=C(O1)C(=O)N2CCOC(C2)C=3C=CC=CC3C
3028,NC(=O)C=1C=CC(F)=C(C1)NC(=O)C=2N=COC2C3=CC=CC=C3Cl
3029,CC1CC(NC(=O)C=2C=CC=CC2OCC(N)=O)C(=O)N1C=3C=CC=CC3
3030,CCN1C(C)=CC(C(=O)N2CCOC(C2)C3=NC(C)=NN3)=C1C
3031,COCCC1COCCN1C(=O)CC2=CNC=3C=CC=CC23
3032,N#CC=1C=C(C=CC1C(F)(F)F)N2CCCC(C2)N3CCCC3=O
3033,CC=1C=CC(NC(=O)C=2C=CC=C3C=CNC23)=C(C1)CN(C)C
3034,CC(NC(=O)N1CCN(CC2CCCCC2)CC1)C=3C=NN(C)C3
3035,COCC1CCCCN(C1)C(=O)C=2OC(Br)=CC2C
3036,CC1=NOC(C)=C1N(C)C(=O)CC(C=2C=CC=CC2)C=3C=CC=CC3
3037,O=C(NC1=NN=C(S1)C2(CC2)C=3C=CC=CC3)C=4C=CC=CN4
3038,CC1=NN(C(C)=C1S(=O)(=O)NC=2C(F)=CC=CC2C(=O)O)C(C)C
3039,NC(=O)C=1N=CC=NC1C(=O)N2CCCC(C2)N3CCCCCC3
3040,CC(C)N1C=C(C=N1)C(=O)N(C)C2CCN(CCN3C=CC=N3)CC2
3041,CC(C)COC1CCN(C1)C(C(=O)NC2CC2)C=3C=CC=CC3
3042,CCN1N=C(C)C(=C1C)S(=O)(=O)NC=2C=CC=C(C2)CC(=O)O
3043,CCC1=NC(CN2CCC=3C=CC(=CC32)S(N)(=O)=O)=NO1
3044,CC1=NN(C(C)=C1S(=O)(=O)NC=2C=CC(=CC2)C(C)(C)C(=O)O)C(C)(C)C
3045,CN1C=C(C=N1)CC(=O)N2CCCCC2C3=NC(=CN3)C=4C=CC=CC4
3046,CC1C(=O)NCCCN1C(=O)C=2C=CC=C3OCOC23
3047,NC(=O)CC1CCCN(C1)C(=O)NC(C=2C=CC(F)=CC2)C3CCC3
3048,O=C(C=1C=CC(=CC1)N2C=CN=C2)N3CC(C3)C4CCOC4
3049,COC=1C=C(C)C(=CC1OC)S(=O)(=O)N2CC(CO)C(C2)C=3C=CSC3
3050,CC(C(=O)NC(CO)C=1C(Cl)=CC=CC1Cl)N2CCN(C)CC2
3051,CCN1C=CN=C1[C@H]2OCCC[C@@H]2NCC3=CSC4=CC=CC=C34
3052,COC=1C=CC(=CC1NC(C)=O)NC(=O)C=2C=C(C)N=C3C2C=NN3C
3053,CCC=1C=CC(=CC1NS(=O)(=O)C2=CN=C3CCCN23)C(=O)O
3054,CO[C@H]1C[C@H](C2=NC(C)=NO2)N(C1)C(=O)C=3C=CC=C4OCCOC34
3055,CO[C@H]1C[C@H](C2=NC(C)=NO2)N(C1)C(=O)C=3C=CC=C(N3)C(C)C
3056,O=C(C1=CC=C(NC1=O)C(F)(F)F)N2CCC(CC2)C=3C=CSC3
3057,O=C(O)CCN(CC1CCCO1)C(=O)C=2C=CC(=C(F)C2)N3C=CC=N3
3058,O=C(C=1C(F)=CC=CC1F)N2CCCC(C2)N3CCNCC3=O
3059,CC=1C=CC(=CC1S(C)(=O)=O)C(=O)N(CCC(=O)O)C2CCOCC2
3060,CC=1N=C(C)N(CC2CCCN(C2)C(=O)C=3C=CC=C(C3)CO)N1
3061,COCCC(=O)N1CCC(CC1)NC(=O)C=2C=NC=C(Br)C2
3062,O=C(NC1CCN(C1)C=2C=C(N=C(N2)C=3C=CN=CC3)C(F)(F)F)C=4C=CC=CC4
3063,COC=1C=CC=CC1CC2CCN(CC2)C(=O)[C@H](C)N
3064,CC1=CC=C(O1)C2=NN(C=C2C(=O)N3CCC(CN)C3)C=4C=CC=CC4
3065,CNCC1CCN(C1)C(=O)COCC=2C=CC=CC2Cl
3066,O=C(NC=1C=CC(=CC1)C(=O)N2CCCC2C=3C=CC=CC3)C4CCNC4
3067,CCC1=NOC(=N1)C=2C=CC(C)=C(C2)NC(N)=O
3068,COC=1C=CC=CC1C(=O)N(C)CC2CCC3=NC=CN3C2
3069,CC=1C=CC(=CC1C(=O)N(C)C)NC(=O)C2CCOC=3C=CC=CC32
3070,CN1C(=O)C2CN(CCOC3=CC=CC=C3Cl)CCN2C1=O
3071,CC1CC(N)CCN1C(=O)CCC=2C=CC=C(Cl)C2
3072,CC1CC(N)CCN1C(=O)CCN2CCN(CC2)C=3C=CC=CC3
3073,C=CCOCC(=O)N(CC1=NC=CN1CC)C2CC32CCNCC3
3074,COC=1C=CC=C(C1)C2=NOC(=N2)C=3C=CC(O)=CC3F
3075,CNC(=O)C1CCCN(C1)C(=O)C=2C=CC(O)=CC2F
3076,CC=1N=C2C=CC=CC2=C(C(=O)N3CCOCC3)C1C
3077,CC(NC(=O)C1=NNC=2C=CC=CC12)C(O)CC=3C=CC=CC3
3078,CC1(C)CCC=2C=CC=CC2C(C1)NC(=O)NCC3=CC(=O)NC=4C=CC=CC34
3079,O=C(NC(C=1C=CC=CC1)C=2C=CC=NC2)[C@H]3CCCC(=O)N3
3080,O=C(NCC=1C=CC(=CC1)N2C=CN=C2)N3CCC(CC3)C=4C=CC=CC4CO
3081,CN1N=CC(C(=O)N2CCN3C(=O)NCC3C2)=C1CC=4C=CC=CC4
3082,CC(C)CC1C(=O)NCCN1C=2N=C(N=C3C=CC=CC23)C(F)F
3083,CC=1C=C(SC1C2=CC=CC(Cl)=C2)C(=O)N3CCOCC3C(=O)O
3084,"COC=1C=CC=C(C1)C2=NNC=C2CN3C[C@H]4CCN(C)[C@H]4C3 |&1:16,21,r|"
3085,CN1N=CC=C1C2CC(CCO2)NCC3=CC=C(Cl)C4=CC=CN=C34
3086,COC=1C=C(C=CC1Cl)CC(=O)N2CCOC(C2)C=3N=CON3
3087,"C[C@@H]1[C@H](O)CCN1CC(=O)N2CCCC=3C=C(C=CC32)S(=O)(=O)N(C)C |&1:1,2,r|"
3088,O=C1CCC(CCC2=NC(=NO2)C=3C=C(C=CN3)OCC(F)F)N1
3089,CS(=O)(=O)CC1=CC=C(F)C=C1CNC(=O)N[C@H]2CCC[C@H]2F
3090,CC=1C=C(N=C(N1)C(F)(F)F)C(=O)N2CCCC(CC(=O)O)C2
3091,O=C(CCN1C=NC=N1)N2CCC=3C=CC=C(Cl)C3C2
3092,O=C(CN1CC2(CCCCC2)C1C=3C=CC=CC3)N4CCNC(=O)C4
3093,CCC1=CC=C(CN2CCCC2C3=NC(=NO3)C(=O)NC4CC4)N=C1
3094,"CC[C@@H]1OCC[C@H]1NC2=NC=C(Cl)C(=N2)N[C@@H]3CCO[C@H]3CC |&1:2,6,&2:16,20,r|"
3095,CCC1(CNS(=O)(=O)C2=CC=C(C=C2CC(=O)OC)OC)CC1
3096,CCN(C=1C=CC=C(C1)C(F)(F)F)S(=O)(=O)C2=CNC(=C2)C(=O)OC
3097,CN(C(=O)NCC1(N)C2CC3CC(C2)CC1C3)C4CCN(C4)S(C)(=O)=O
3098,CNC(=O)C1CCN(CC2=NC=3C=CC=CC3N2C(F)F)C1
3099,CCCC=1NC=CC1C(=O)N2CCN(CC2)C(=O)C=3C=CC=CC3
3100,CC(C)C1=NN=C(S1)N2CC(C)CC(C2)C(=O)O
3101,CC(N)C=1C=CC(=CC1)C(=O)N2CCC(C2)C=3C=CC=CC3
3102,O=C(CC1CC(=O)NC1=O)N2CCOC3(CCCCC3)C2
3103,CC1=CC=CC(C)=C1C(=O)NCCC(=O)NC=2N=CC=CC2C
3104,CCC1=NOC(C)=C1CN2CCCC2(COC)C(=O)O
3105,COCC1(CCCN1C(=O)CN2N=CC=3C=CC=CC32)C(N)=O
3106,CC=1C=C(N=C(C)N1)NCC2CCN(C)C(=O)C2
3107,C=CC=1C=CC=CC1OCC(=O)NC(C)C(=O)N2CCCCC2
3108,CCN(C)C(=O)CNC(=O)C=1N=NN(C1C)C2=CC=C(F)C(F)=C2
3109,CCCC1=NN=C(S1)N2CCCC(COC)(C2)C(=O)O
