,SMILES
4630,C[C@H](C(=O)OCC1=NN=C(O1)C=2C=CC(Cl)=CC2)N3C(=O)C=4C=CC=CC4C3=O
4631,NC=1C=CC(CSC2=NN=C(C=3C=CC=NC3)N2C4CC4)=NN1
4632,CC1=CC(=NO1)C(=O)NC(C)C2CCCN(CC(=O)NC(N)=O)C2
4633,CC1=CC=CN2C=C(N=C12)C=3C=CC(=CC3)NC(C)C=4C=NN(C)N4
4634,"O=C(C=1N=CN2C1COC=3C=CC=CC32)N4CC[C@H]5[C@H](O)C[C@H]54 |&1:18,19,22,r|"
4635,CC1CCC(CC1)OC2=NC=CC(=N2)N3CCNC(C)(C)C3
4636,O=C(NCC(O)C=1C=CC(=CC1)OC(F)(F)F)C2=CN(CC3CNC(=O)O3)N=N2
4637,CC(C=1C=CC(Cl)=C(Cl)C1)N(C)C(=O)C=2C=CN=C3N=NNC23
4638,CCCC1CCCN1CC(=O)NC=2C=CC(=CC2)C=3N=NNN3
4639,"N#CC1=CC=C(N1)C(=O)N2C[C@H]3CCN(C(=O)C=4C=CC(=CC4)C5CC5)[C@H]3C2 |&1:11,26,r|"
4640,CCC(C)CC=1N=C(C2=CN(CCCF)N=N2)N(N1)C=3C=CC=C(C3)NC(C)=O
4641,O=C(C1=CSC(=N1)C=2C=CC=NC2)N(CC3CC3)C=4N=CC=CN4
4642,O=C(NC=1NN=NC1C(=O)N2CCCC2)N3CCCC=4OC=CC4C3
4643,CC1(CCN(C1)C(=O)C2=CC(F)=CC=3C=CNC23)NC(=O)[C@@H]4CCCO4
4644,CC=1C=CC(O)=CC1C(=O)N2CCCC(C)(C2)NC(=O)C3=COC(=O)N3
4645,O=C(C=1C=CC=2SN=CC2C1)N3CCC(C3)C=4C=CC=CC4
4646,CC1=CN(CC=2C=CC=CC2)N=C1NC(=O)C3=CC=4CCC(=O)NC4C=C3F
4647,CC1CN(CCN1C(=O)C=2C=CC=C3SN=CC23)C=4C=CC=CC4
4648,CC=1NN=C(C1C(=O)N2CCC=3C(=O)NC(=O)NC3C2)C(F)(F)F
4649,CC(C)C(CNC(=O)C1(O)CCCC1)NC(=O)C=2C=CC(F)=CC2
4650,CC=1C(CN2C=C(N=N2)C3(O)CC[C@H]4CO[C@@H]3O4)=NOC1C5CC5
4651,N#CC=1C=C(Br)C=C(C1)S(=O)(=O)NC(=O)CC=2C=CC=3CCOCC3C2
4652,O=C(CC=1C=CN=CC1Cl)NC=2C=NC=C3C=CC=CC23
4653,CC1=CN(N=C1NC(=O)NCC=2C=CC(=CC2)CS(=O)(=O)NC(C)C)C=3C=CC(Cl)=CC3
4654,OC=1N=CN=C2C=CC(=CC12)C3=NOC(=N3)C4CC5(CC(C5)OCC=6C=CC=CC6)C4
4655,O=C(CN1CCN(C1=O)C2CC2)NC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=CC=C(Cl)C5
4656,CC(O)CC1=CN(N=N1)C2CCC(CC2)NC(=O)C=3C=NN(C)C3CC=4C=CC=CC4
4657,CC=1C=C(C=C2N=NNC12)C(=O)N3CCCCC(C3)C4CN(C4)C(=O)C=5C=NC=C6N=CNC56
4658,CC=1C(=CC=CC1C(=O)NC=2C=NN3C=CC=NC23)OC(F)(F)F
4659,CC=1C=C(C=CC1Br)C2CCN(CC2)C(=O)NC=3C=NN4C=CC=NC34
4660,O=C(NC=1C=NN2C=CC=NC12)C(=O)N3CCCCC3C=4C=CC(Br)=CC4
4661,CN1CC2(CCN(CC2)S(=O)(=O)C=3C=CN=C(O)C3)OC1=O
4662,CC=1C(CNS(=O)(=O)C2=COC=C2Br)=NOC1C=3C=CC=CC3
4663,O=C(CC=1C=C(F)C=CC1F)NC(CNC(=O)[C@@H]2CC(=O)NC(=O)N2)C3CC3
4664,CC=1C=CN=C2C=CC(=CC12)C(=O)NC=3C=CC=C(C3)C=4NN=C5CCOCC45
4665,CN(CC=1C=C(F)C=C(F)C1)C(=O)CCCC=2C=CC(=CC2)C3=NOC(=O)N3
4666,O=C(CCC1=CN=C2COCCN12)NC(CF)C=3C=CC(F)=CC3
4667,CS(=O)(=O)NC=1C=CC(=CC1)C2=CSC(=N2)NC=3C=CC(=CC3)CN4C=NC=N4
4668,FC(F)COC=1C=CC=CC1CNCCC2=CC=C3NC=CC3=C2
4669,CC(C)(C)C1=NOC=C1CNS(=O)(=O)C2=CC=3OCC(=O)NC3C=C2Br
4670,COC(=O)C=1C=CN=CC1N2C=C(N=N2)C=3C=CC=C4C(=O)N(CC34)C5CCC(=O)NC5=O
4671,O=C(NC1CCN(C1=O)C2CCCCC2)N[C@]3(C[C@H](F)C3)C4=CC=CC=C4F
4672,COC(=O)COCC1CCCN(C1)C=2N=CN=C3NC4=CC(Br)=CC=C4C23
4673,CCCN1C=C(C=N1)NC(=O)C=2C=CC3=C(Br)C=NN3C2
4674,CC=1N=CN(C1C)C=2C=CC(=CC2)NC(=O)C3CC4=CC=CC=C4NC3=O
4675,CC=1C=CC(=CC1)CC(=O)NS(=O)(=O)C=2C=CN(N2)C=3C=CC=CC3
4676,CCCC(CCO)NC(=O)C(C)(C)OC=1C=CC=C(C1)C2=NOC(=O)N2
4677,CC1=NC=2CCC(CC2S1)C(=O)NCC(=O)N(C)C3CCCNC3
4678,"COC=1C=CC(=CC1C)C(=O)N[C@H]2CC[C@H](C2)NC(=O)C3=CN=CS3 |&1:12,15,r|"
4679,CC1=CSC(=N1)C=2C=CC(=CC2)C(=O)NCC(C)C3=NC=CN3
4680,CC=1C=C(C=CC1F)N2C=C(N=N2)C3=CC=4CNCCC4S3
4681,CC(C)OC=1C=CC=2C(=CC=NC2C1)NCC=3C=CC=4NC(=O)NC4C3
4682,CC=1C=CC=2NN=CC2C1C=3C=CC(=CC3)N4CCCC4=O
4683,CCCC(C)(C)C(=O)NC(CNC(=O)C=1N=CN=C2NC=CC12)C=3C=CC=CC3
4684,CC=1C=CC(=CC1)C2(F)CN(C2)C3=NC=4N=CC=NC4S3
4685,O=S(=O)(NC=1C=CC=C2CN(CC12)C3CC3)C=4SC=CC4C5CC5
4686,CC1=NN(C)C=2C(=O)N(C)C(=NC12)NCCC3CCC(C)C3
4687,CN(CCNC(=O)C=1C=CC(=CC1)C=2C=NNC2)C(=O)C=3C=CN4C=NN=C4C3
4688,O=C(O)C1(CCOCC1)C2=CN(CC3CC4CCC3C4)N=N2
4689,"COC=1C(F)=C(F)C=C(C(=O)N(C)[C@@H]2CS(=O)(=O)C[C@H]2O)C1F |&1:13,19,r|"
4690,OC(C=1C=CC=CC1)C2CCCN2CC3=COC(=N3)C=4C=CC=CC4C(F)(F)F
4691,CC(C)(C)[C@@H](O)CC(=O)NCC=1C=NN(C1)C=2C=CC=CC2
4692,CC1=CC=C(S1)C=2C=CC(=CC2)CNC(=O)CCC3OCCO3
4693,COC=1C=CC(Cl)=CC1NC(=O)C(C)OC(=O)C=2C=CN=C3NC=CC23
4694,COCC(=O)N1CCCC1C2CCN(C2)C(=O)C=3C=C(C)C=CC3F
4695,O=C(NCC=1C=CC=C(C1)C2COC2)C=3C=C4C(=O)NC=CN4N3
4696,CC1=NNN=C1C(=O)N(C)C2CCCN(C2)C(=O)C=3C=CC=C4CCCCCC34
4697,CC(C)C=1N=C(CC(=O)NC=2C=NN(N2)C3CCC3)N(C)N1
4698,COC1=CC(=NC(=N1)C2=CN(N=N2)C3CCC(=O)NC3=O)OC
4699,"O=C(N[C@H]1C[C@H]2C[C@@H]1OC(=O)N2)C=3C=C(Cl)C=C(F)C3F |&1:3,5,7,r|"
4700,O=C(C=1C=NC=2C=COC2C1)N(CC3=CC=CC=N3)CC=4C=CC=CN4
4701,CN1N=C(CN2C=C(N=N2)C=3C=CC=C4C(=O)N(CC34)C5CCC(=O)NC5=O)C=6CCCC61
4702,COC(=O)C=1C(CSC2=NC(O)=CC(=O)N2C=3C=CC(Cl)=CC3)=NN4CCCCC14
4703,CC=1C=C(N=CC1S(=O)(=O)N2CC3CCC3(C)C2)NCCC=4C=CC=CC4S(N)(=O)=O
4704,CC(C)NC(=O)C1(CC1)NC(=O)C=2C=CN=C(C2)OCCO
4705,CC=1C=CN=CC1C(=O)NC2COCCN(C2)C(=O)C(C=3C=CC=CC3)C4CC4
4706,COC=1C=CC(=CC1)C2(CC2)C3=CN(N=N3)C4CCC(C4)C(=O)O
4707,CCN1C=NC=2C(=NC(=NC21)N3CCC(C)C3)N4CCOCC4
4708,O=C(NCC1=CC=2C=NC=CC2O1)C=3C=C4C(=O)NC=CN4N3
4709,CCN1CCCC=2C=C(C=CC21)C3=NC=4C=C(C=CC4N3C)S(N)(=O)=O
4710,C1=NN2C=CC(=NC2=C1C3=CNC=4C=CN=CC34)NC5CCCNC5
4711,O=S(=O)(CC=1C=C(CC=2C=CC=CC2)ON1)C=3C=CC=CC3
4712,C1=CN(C=N1)CCCN2C=C(N=N2)C3=CC=4C=CC=CC4N3
4713,CC=1C=NN(C)C1CN(CCC2CCCC2(F)F)C=3C=CN=C(C)N3
4714,O=C1NC2=C3C=CC=CC3=NN2CC1CC4=NC(=NO4)N5CCCC5
4715,CN(C=1C=CC=CC1C(N)=O)S(=O)(=O)C2=CNC3=CC(Cl)=CC=C23
4716,O=S1(=O)CCC(C1)NC2=NN=C(O2)C3=CNC=4C=CC=CC34
4717,CC1=NN(C)C(CN2C=NC(=C2)C(C)(C)C)=C1S(N)(=O)=O
4718,CC=1C=CC(=CC1)C(=O)N(C)CC2=CN(N=N2)C3=CC=C(F)C=C3Cl
4719,CC1=CC=CC2=CC(=NN12)C(=O)N3CCC[C@@H](C3)N(C)C(=O)C4=CN=C5C=CC=CC5=C4
4720,"O=C(N[C@]12CC[C@@H](C[C@H]2N3C=C(N=N3)C=4C=CC=5CCCC5C4)C1)C=6C=NC=7C=NNC7C6 |&1:3,6,8,r|"
4721,CC=1C=C(N=C2C=CC=CC12)C(=O)N3CCCC(CNC(=O)C4=CC=CC=5N=NNC45)C3
4722,COC=1C=CC(C)=CC1NC(=O)CC(NS(C)(=O)=O)C=2C=CC(Cl)=CC2
4723,"O=C(C1=NNC2=C1C[C@@H]3C[C@H]23)N4CC=C(CC4)C=5C=CC=C6C=CC=CC56 |&1:8,10,r|"
4724,Cl.NCCC1=CNC=2C(=CC=CC12)OCC=3C=CC=CC3
4725,Cl.CC=1C=CC(Br)=CC1C(=O)NC2=NC=3CC[C@H](N)CC3S2
4726,CN1N=CC=C1S(=O)(=O)N2CCCC=3C=C(C=CC32)C(=O)O
4727,O=C(O)C=1C=CC(=CC1Cl)NC(=O)CC2=CNC=3C=CC=CC23
4728,CC=1C=CC=C(C(=O)NC=2C=CC(=CC2)CC(=O)N(C)C)C1F
4729,O=C(O)C1(CNC(=O)NC=2C=CC=3OC(F)(F)OC3C2)CCC1
4730,O=C(O)C1=NN(CC(=O)N2CCCCCC2)C(=O)C=3C=CC=CC13
4731,COC=1C=CC=2N=C(C=CC2C1)C(=O)NCC=3C=CC(=C(F)C3)N4C=CN=C4
4732,N#CC=1C=CC(=CC1)NCC(=O)NCC2=NC(=NO2)C=3C=CC=CN3
4733,N#CC=1C=C(C=CC1C(F)(F)F)S(=O)(=O)NCCNC=2C=NC=CN2
4734,CC1=NC(C)=C(S1)C(=O)NCCC2=NC(=C(C)S2)C=3C=CC=CC3
4735,O=C(NC=1C=CC(=CC1)CN2C=CC=N2)C=3C=C(ON3)C=4C=CN=CC4
4736,CC1=NOC(=N1)C2CCCN(C2)C(=O)CNC(=O)C3=CC=CS3
4737,CC1=CC=C(O1)C2=NC(C)=C(S2)C(=O)N3C4C=CCC3CC4
4738,CC=1NC(=O)C(C#N)=C(C)C1CCC(=O)N2CCNCC2C3=CC=CN=C3
4739,O=C(NCC1(CC1)C(O)C=2C=CC=CC2)C3=CN=CN3C=4C=CC(F)=CC4
4740,CC(C)NS(=O)(=O)CC=1C=CC(=CC1)CNC2CCC32CCC3
4741,C=1C=CC(=CC1)N2CCC(CNC=3N=CN=C4C=CC=CC34)C2
4742,COC=1C=CC=2N=C(C=C(C(=O)N3CCCC(C3)N4C=CN=C4)C2C1)C5CC5
4743,O=C(NCC=1C=CC(F)=C(Cl)C1)C2=CN3C=CC=NC3=N2
4744,CCCCN1C(=O)NC(=O)C2=C1N=C(C3=CC=C(OCC(F)(F)F)C(=C3)OCC)N2C
4745,CN1C(=NN=C1N2CCOC3(C2)CCCCCC3)C4COC5=CC=CC=C5O4
4746,CNS(=O)(=O)CC1CCCN1C(=O)C2=CN3CCCCC3=N2
4747,O=C1CC(NC=2C=NN(CC=3C=CC=CC3)C(=O)C2)C4CCCCN14
4748,CS(=O)(=O)C=1C=CC(=CC1)NC(=O)NC2CCN(C2)C=3C=CC=CN3
4749,NS(=O)(=O)C=1C=CC(=CC1)C2=NOC(=N2)C3CCSC=4C=CC=CC43
4750,CCN(CC)CCNC(=O)C=1C=C(C=CC1Cl)NC(=O)C=2C=C(O)N=C3C=CC=CC23
4751,CC1=NC(=NN1)C2CCCCN2S(=O)(=O)C=3C=CC=CC3CN4C=NC=N4
4752,O=C(CC1=CN2C=C(Cl)C=C(Cl)C2=N1)NCC(C=3C=CC=CC3)N4CCOCC4
4753,NC=1N=CC(=CC1Cl)C(=O)N2CCN(CC2)C(=O)CC(F)(F)F
4754,CS(=O)(=O)CC1=CC=C(O1)C(=O)NCC2CCN(CC3=CC=CS3)CC2
4755,CC=1C=C(N2CCN(CC2)C(=O)C=3C=CC=4C(=O)N5CCCCCC5=NC4C3)N6N=CN=C6N1
4756,CC1=NN(C)C(C)=C1CC(C)C2=NC(=NO2)C=3C=CC=4OCCC4C3
4757,CC=1C=CC=CC1N2N=CC(C(=O)NS(=O)(=O)C=3C=CC=CC3)=C2C(F)(F)F
4758,CN(C)C(=O)N1CCN(CC1)C(=O)C=2C=CC(=CC2)COC=3C=CC=CC3
4759,NC(=O)C=1C=CC(=CC1)OCC(=O)N2CCCC2CC=3C=CC=CC3
4760,CC1=C(CNC(=O)C=2C=CC=C(C2)N3C=NN=N3)OC=4C=CC(F)=CC14
4761,CCN1C(=O)N(CC(=O)NCC=2C=CC(=NC2)N3C=CN=C3)C=4C=CC=CC41
4762,CCC=1C=CC=CC1[C@@H]2C[C@H]2C(=O)NC3CCN(C)C3=O
4763,CC1(NC(=O)NC1=O)C=2C=CC=C(C2)CNC(=O)NCC(=O)N3CCC=4C=CC=CC43
4764,NC(=O)C=1C=CC=C(C1)C(=O)NC2=NC=CN2CC=3C=CC=CC3
4765,O=C(NC1=CC=NN1C2CC2)C3CC(=O)N(C3)C4CCCCC4
4766,CN1N=C(C=C1C(F)(F)F)CNC(=O)C2=CN=C3CCCCN23
4767,O=C(NCCC1CCC(F)(F)CC1)C=2C=CC=C(C2)C3=CN=CO3
4768,CN1C=C(C=N1)C2(CNC(=O)C=3C=CNC(=O)C3)CCCO2
4769,COC=1C=CC(C)=CC1CC(=O)NCC2(CCCO2)C=3C=NN(C)C3
4770,CC(=O)N1CC(C1)OCC(=O)N2CCN(C=3C=CC=CC3)C(C)C2
4771,O=C(NC1CCOC21CCOCC2)C=3C=CC=4SC=NC4C3
4772,CN(CC=1C=C(NN1)C=2C=CC=CC2)C(=O)CC3CCC(=O)N3
4773,CC=1C=NC2=NC(=NN2C1)C(=O)N3CCOCC3(C)C4CC4
4774,CC1(COCCN1C(=O)C2=CN=C3COCCN23)C4CC4
4775,CC=1N=CC=CC1CCNC(=O)C2=COC=3CCCNC(=O)C23
4776,"CC1(C)CN(C(=O)CCC=2C=CC(=CC2)S(C)(=O)=O)[C@H]3CCC[C@H]31 |&1:19,23,r|"
4777,"O=C(C1=CC=CO1)N2C[C@@H]3[C@](C2)(CCCS3(=O)=O)C(F)(F)F |&1:9,10,r|"
4778,"COCC=1SC=CC1C(=O)N[C@@]23CC(=O)N[C@H]3CCCC2 |&1:11,16,r|"
4779,"O=C(CC1=CC=2C=CC=CC2C(=O)N1)N[C@@]34CC(=O)N[C@H]4CCCC3 |&1:15,20,r|"
4780,COC=1C=CC=CC1C2=CC=C(S2)C(=O)N3CCCNC(=O)[C@@H]3C
4781,CCC1=CNC=2N=CN=C(C12)N3CCN(CC3)C4CCS(=O)(=O)C4
4782,"CN(C)CCN1CCC(CC1)NC(=O)N[C@H]2CCC[C@H]2N3C=CN=C3 |&1:15,19,r|"
4783,CCNC(=O)C1=CC=C(C)C(=C1)NCC2=CN(C)N=C2C3CCCC3
4784,C=C1CCN(CC1)C(=O)NCC=2C=C(C=CC2OC(F)F)OC
4785,CC1=NN(C(C)=C1CN2CCCC3(CCS(=O)(=O)C3)C2)C(C)C
4786,C1=CC=2C(=NC=NC2N1)N3CC(C3)C=4N=CC(=CN4)C5CC5
4787,OCC(F)(F)CN1CCN(CC1)C=2C=C(N=CN2)C=3C=CC=CC3
4788,CCC=1C=CC2=C(C1)CCN2C(=O)NCC3=NNC(=N3)C(C)(C)C
4789,CCC1=CC=2C(=NC(C)=NC2S1)N3CC(C3)C4=NNC(C)=N4
4790,"COC=1C=CC=C(C1)[C@@H]2C[C@H]2CNC(=O)N3CC(C3)N4CCCC4=O |&1:8,10,r|"
4791,CC=1C=CC=2OC(=NC2C1)NCC3(CCOC3)OC(C)C
4792,ClC=1C=CC(=CC1)NCC2CCCN(C2)C=3N=CN=C4N=CNC34
4793,C=1C=CC=2OC3(C=CC2C1)CCCN(C3)C=4C=CC5=NC=CN=C5N4
4794,CC(C)[C@H](C(=O)NC=1C=CN=CC1F)N2CC=3C=CC=CC3C2=O
4795,CCN1C(=O)C2CN(CCCN2C1=O)C(=O)OC(C)(C)C
4796,CC=1C=C(F)C=CC1[C@H](C)N2C=C(N=N2)C(C)(O)CC=3C=CC=CC3
4797,[Na+].CC(C)C1(CC1C(=O)NC=2C=CC(=CC2)C3=NC=CS3)C([O-])=O
4798,[Na+].CC(C)CC(CC([O-])=O)C(=O)NC1=CC=C2N=CC=CC2=C1
4799,CC(C(=O)N1CCC(C)CC1)N2C=C(CNC3CCN(C)CC3)N=N2
4800,COC=1C=CC=CC1C2=CN(CCN3C=CN=C3C)N=N2
4801,CC=1N=C(C)N(CC2=CN(CC=3C=CC(Cl)=CC3C)N=N2)N1
4802,FC(F)(F)C=1C=CC(=CC1)CCN2N=NN=C2N3CCOCC3
4803,O=C1ON=C(C=2C=NC=CN2)N1CC=3C=NN(C3)CCF
4804,O=C(NC1CC1)C(NCC2=CN=C3COCCN23)C=4C=CC(F)=CC4
4805,CC(=O)NC1(CCCCC1)C2=NOC(=N2)C3(C#N)CCSCC3
4806,"O=C1CCCN1[C@H]2CCCC[C@H]2C3=NC(=NO3)C=4C=NN(C4)CCF |&1:6,11,r|"
4807,"CNC=1C=CC(C)=CC1CN[C@@H]2CCO[C@H]2C=3C=NN(C)C3 |&1:11,15,r|"
4808,"O=S(=O)(N[C@@]12CCC[C@H]2CNC1)C=3ON=C(C3Cl)C4CC4 |&1:4,8,r|"
4809,"COCC=1C=C(Cl)C=C(C1)S(=O)(=O)N[C@@]23CCC[C@H]3CNC2 |&1:14,18,r|"
4810,O=S(=O)(C1=CC=NN1CC2CCC2)N3CCC=4C=CN=CC43
4811,CC(F)(F)C(C)(C)NS(=O)(=O)C=1C=CC=2NC(=O)COC2C1
4812,CC1=NN(C(C)=C1S(=O)(=O)NC2=NOC=3CCCCC23)C(C)C
4813,O=C1CC2(CNC2)N(CC3=CN(N=N3)C=4C=CC(Cl)=CC4)CCN1
4814,O=C(O)C1C=2C=CC=CC2OCCN1CCC3CCOCC3
4815,CC(C)(C)CC1=NC=C(S1)C2=NC(=NO2)C=3C=CC=C(C3)C(N)=O
4816,"CNS(=O)(=O)CC1=NOC(=N1)[C@@H]2C[C@H]2C=3C=CC(F)=CC3F |&1:11,13,r|"
4817,CN1N=C(N=C1CC2=NOC(=N2)C=3C=CC(F)=C(C3)C(F)F)C4CC4
4818,CN1C=CC(=N1)C2=NC(=CS2)C3=NOC(=N3)C4(CC4)N5C=CC=N5
4819,CC1(CCNC(=O)C1)C2=NC(=NO2)C=3N=CC=C4CCCCC34
4820,"CCOC=1C=NC(=CN1)C2=NOC(=N2)[C@@]34CNC[C@H]4CCOC3 |&1:14,18,r|"
4821,O=C1NC=2C=C(C=CC2C31CC3)C=4C=CC(=NC4)C(F)F
4822,COC=1C=CC=C2C(NC(=O)[C@H]3CCC(=O)N3C)=C(C)C=NC12
4823,CC(C)C(O)CC=1C=CC=CC1C2=CC=C3OCCNC(=O)C3=C2
4824,CCN1C=C(NC(=O)CC=2C=CC(C)=C(Cl)C2)C(=N1)C(N)=O
4825,"CO[C@H]1COC[C@H]1NC(=O)C=2C(=CC=CC2Cl)OCC3CC3 |&1:2,6,r|"
4826,COC1=CC(=NC(=N1)C(=O)N2CCCCC=3C=CC=NC32)OC
4827,"CN1C(=O)CO[C@H](C(=O)N2CCCC32CCC3)[C@H]1C4=CC=CN=C4 |&1:6,17,r|"
4828,COC=1C=CC(OC)=C(C1)C(=O)NC=2N=CC=NC2C3CC3
4829,O=C(NC=1N=CC=NC1C2CC2)C3=CN=C4CCCCCN34
4830,CC1=NC(=CN1C)S(=O)(=O)NC2(CC2)C=3C=CC=4OCCOC4C3
4831,CS(=O)(=O)NC=1C=C(C=CC1F)C(=O)N2CCC[C@@H]2C(N)=O
4832,CCOC(=O)C1=CN(CC)N=C1NC(=O)CC2=CC=CO2
4833,"O=C(N[C@H]1CCC[C@H]1CN2C=CN=N2)C=3C=CC(=CN3)OC(F)F |&1:3,7,r|"
4834,COC(=O)[C@@H](CC1=CNC=N1)NS(=O)(=O)C2=CC=C(C)C(C)=C2
4835,CC1CCCCN1C(=O)NCC2=NN=C3C=CC(=NN23)N(C)C
4836,CC1(CCC(CC1)NCC2OCCC=3C=CC=CC32)N4CCOCC4
4837,CC=1C=CC(=CC1NC(=O)N(C)C2(CC2)C(F)(F)F)C(=O)N(C)C
4838,CCNC(=O)C=1C=CC(=CC1)NS(=O)(=O)C=2C=NN(C)N2
4839,CC1=CC=CC(C)=C1N2C=C(CNC(=O)C(F)(F)F)N=N2
4840,O=C(O)CCC1CC=2C=CC=CC2N(C1)S(=O)(=O)C3=CNC=N3
4841,CC1=CC(=O)NC=2C=C(C=CC12)C(=O)NCC3(NC(=O)NC3=O)C4=NC=CN4C
4842,CN1C=CN=C1C2(CNC(=O)C3=CC=C(C=4C=CC=CC4)N3C)NC(=O)NC2=O
4843,CC(C(=O)N1CCC(O)(CN2CCCCC2)CC1)C3CC3
4844,CCC=1C=CC(=CC1)S(=O)(=O)N2CCCC=3C=NN(C)C32
4845,CC1=NN(C)C=C1S(=O)(=O)N2CC3(CCNCC3)[C@H]4COC[C@H]42
4846,"O=C(NCCOC=1C=CC=2NC(=O)CCC2C1)[C@H]3C[C@H]4OCC[C@H]4N3 |&1:17,19,23,r|"
4847,"O=C([C@H]1C[C@H]2OCC[C@H]2N1)N3CCN4C(CC5=CC=CC(F)=C5)=NN=C4C3 |&1:2,4,8,r|"
4848,CC1(C)CNCC1NC(=O)C=2C=C3COC4(CCNCC4)CN3N2
4849,CCC1=C(C=NN1C=2C=CC=CC2)NC(=O)N3CCN(CC)C4(CCOC4)C3
4850,CCN1CCN(CC21CCOC2)C(=O)CCC=3C=NN(C3)C=4C=CC=CC4
4851,"OC(CN[C@@H]1CCCC[C@H]1O)CC=2C=CC=3C=CC=CC3C2 |&1:4,9,r|"
4852,CC(C)C=1ON=CC1NC(=O)C=2C=CC3=NN=C(C(F)F)N3C2
4853,COCC(=O)N[C@@H]1CN(C[C@H]1C2=CC=NN2C)C=3N=CN=C4C(F)=CC=CC34
4854,"O=C(NC1CC1)[C@H]2C[C@H]3OCC[C@H]3N2C(=O)C=4OC=C5CCCC45 |&1:6,8,12,r|"
4855,CC=1C(=CN=C2C=CC=CC12)C(=O)N3CCN(CC4=CC=NN4C)CC3
4856,CCCC1=CC(=NO1)C(=O)NC=2C=CC(=CC2)C(=O)N=S(C)(C)=O
4857,CCOC=1C=CC=2OCCC(NC(=O)C=3NN=CC3Cl)C2C1
4858,CC=1NC=2C=CC=CC2C1SCCNC(=O)NC3=CC=NN3C
4859,CCC=1C=C(C(C)=CC1OC)S(=O)(=O)N2CC(C2)OCCO
4860,N#CC(CS(=O)(=O)NCCCC=1C=CC=CC1)C2CCOCC2
4861,C=CCN1N=CC=2C(=O)NC(=NC21)NCCC=3N=CC=NC3C
4862,CCCN1C=C(C=CC1=O)NS(=O)(=O)C=2C=CC(=NC2)C(C)(C)C
4863,"CCN1N=CC(C(=O)N[C@@H]2CC(=O)N(C)[C@H]2C3=CC=CN=C3)=C1C |&1:9,15,r|"
4864,CO[C@H]1C[C@@H](C(=O)NCC2=NC=3C(F)=C(F)C=CC3N2)N(C)C1
4865,O=C(CC(O)C1CC1)NCCC=2C=CC(=CC2)C(F)(F)F
4866,CC1(CC1)C=2C=C(NS(=O)(=O)C=3C=CC(F)=CC3F)ON2
4867,O=S(=O)(C=1C=CC=C(N1)NCC2=CC=CO2)N3CCCC4CC43
4868,CC1CC=2C=CC=CC2N1C(=O)C3CC=4C=CC=NC4C3
4869,COC(=O)C=1C=CN=C(N1)N2CCCCC2CC3CCC3
4870,COC1(CN(C1)C=2N=CN=C3SC=C(C)C23)C4=CC=NN4C
4871,COC1(CCN(CC1)C2=NC(C)=CN=C2C)C3=NC=CN3C
4872,CC1=CON=C1CNC2=NN3C=C(N=C3S2)C4CCCC4
4873,CN1C=NN=C1CC2CCN(CC2)C=3N=CN=C4SC=NC34
4874,CN1C=NC=2C(=NC=NC21)N3CCN4CCOCC4(CO)C3
4875,CN1C[C@H](CC1=O)NC=2N=CN=C3C(=NSC23)C=4C=CC=CC4
4876,"COC=1C=CC=CC1[C@@H]2[C@H](O)CCN2C3=NC=CN4N=CC(Br)=C34 |&1:8,9,r|"
4877,COC=1C=C(F)C(C(=O)NCC2=NN=C(S2)C(C)(C)C)=C(F)C1
4878,COC=1C=C(F)C(C(=O)NC2CCCC3=C2C=CC(=O)N3C)=C(F)C1
4879,O=C(NC=1C=C2C=CNC2=CN1)C=3C=CC=C(C3)C(=O)N4CCCCC4
4880,CN1C=C(Cl)C(=N1)NC(=O)C2=CC(=NN2C)C3CCOCC3
4881,COC=1C=C(C=CC1S(C)(=O)=O)C(C)NC(=O)C2=CC=CO2
4882,O=C(C=1C=NN2C=CN=CC12)N3CCOC(CC3)C=4C=CC=CC4
4883,CC1=NN(C(C)=C1C(=O)N[C@H](C)C2=CSC=3C=CC=CC23)C4CCOCC4
4884,CC=1N=CNC1C2=NN=C(N2C)N3CCN(CC3)C=4N=CC=CN4
4885,CC=1C=C(C2=NN=C(N2C)N3CCC(CO)CC3)C=4N=CNC4N1
4886,CCN1C(=NN=C1N2CCCC2)C3=NN(C)C=4C=CC=CC34
4887,O=C(NCC=1C=NC=CN1)NCC2CCN(C2)C=3C=CC(Cl)=CC3
4888,CC1=NC=CN1C=2C=CC(=CN2)NC(=O)C3=CN=C(O3)C4CCNCC4
4889,O=C(NC1CCN(CC1)C=2C=CN=CC2)NC3CCN4C=CN=C4C3
4890,O=C(NCC=1C=CC(=CC1)C2CCCCC2)NCC=3C=NC=CN3
4891,CN1C=CN=C1C(CC=2C=CC=CC2)NC(=O)N[C@H]3CC(=O)N(C)C3
4892,"CC1=NN(C)C(C)=C1C(O)CNC(=O)N[C@H]2CC3=CC=CC=C3[C@H]2C |&1:15,23,r|"
4893,CC=1C=C(F)C=2CC(NC2C1)C(=O)NCC3CC43CCSCC4
4894,O=C(C=1C=CC=2NN=CC2C1)N3CC(CC4COCCN4)C=5C=CC=CC53
4895,"CC=1N=NC=2C=CC(=CC2C1C)C(=O)N3[C@H]4CC[C@@H]3[C@H](C4)C(=O)O |&1:15,18,19,r|"
