SMILES,TotalEnergy
C#CCNS(=O)(=O)N1CCN(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,-120.3058
C#CCNS(=O)(=O)N1CCN(CC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)CC1,-128.7497
C#CCNS(=O)(=O)N1CCN(CCC(=O)N2CCN(c3ncccn3)CC2)CC1,-116.2968
C#CCNS(=O)(=O)N1CCN(C[C@H](O)Cn2c(-c3ccccc3)noc2=O)CC1,-123.2656
C#CCNS(=O)(=O)N1CCN([C@H](C)C(=O)N(CC)[C@@H]2CCS(=O)(=O)C2)CC1,-89.6328
C#CCNS(=O)(=O)N1CCN([C@H](C)C(=O)N(CC)[C@H]2CCS(=O)(=O)C2)CC1,-97.843
C#CCNS(=O)(=O)c1ccc(C(=O)N2CCN(S(=O)(=O)NC)CC2)cc1,-103.8389
C#CCNS(=O)(=O)c1cccc(C(=O)NCCS(=O)(=O)N2CCOCC2)c1,-119.2682
C#CCOC(=O)C(C)(COC(=O)C(C)(CO)CO)COC(=O)C(C)(CO)CO,-125.58
C#CCOC=1C=CC(=CC1)NC(=O)CNC(=O)NCC2=CC=CO2,-114.1764
C#CCOCCNC(=O)C(=O)Nc1ccc(N2CCN(S(C)(=O)=O)CC2)nc1,-120.816
C#CCOCCNC(=O)C(=O)Nc1cccc(S(=O)(=O)N2CCNC(=O)C2)c1,-106.3026
C#CCO[C@@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CN3CCN(C)CC3)CCO2)C1,-106.6627
C#CCO[C@@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CN3CCNC3=N)CCO2)C1,-128.7953
C#CCO[C@@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)c3c[nH]c(=O)cn3)CCO2)C1,-137.5389
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CCS(C)(=O)=O)CCO2)C1,-99.2075
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CN3CCOC3=O)CCO2)C1,-123.8699
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CN3CCOCC3)CCO2)C1,-107.3551
