,smiles
31787,C[C@@H](CC(N)=O)C(=O)N1CCOC[C@]2(CN(C(=O)Cc3ncccn3)CCO2)C1
31788,N=C(N)NCC(=O)NC[C@@H]1CCN(C(=O)Cn2ccncc2=O)[C@@H]1c1cccnc1
31789,CCOC(=O)N[C@@H](O)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)c3cc(O)n[nH]3)[C@H]2C1
31790,CSCC[C@@H](O)C(=O)N1CCO[C@]2(CCN(C(=O)CN(CCO)CCO)C2)C1
31791,CC(C)[C@@H](N)C(=O)N1C[C@H](n2cnc3c2c(=O)n(C)c(=O)n3C)[C@@](C)(O)C[C@@H](O)C1
31792,Cn1cnc(C(=O)N2CCOC[C@]3(CN(C(=O)c4cc[n+]([O-])cc4)CCO3)C2)n1
31793,O=C(O)C#CC(=O)N1CCO[C@@]2(COCCN(C(=O)c3cnn4c3OCCC4)C2)C1
31794,O=C(c1cc(=O)n2[nH]cnc2n1)N1CC2(CCCN2C(=O)c2cnc(O)nc2O)C1
31795,C[C@H](C(=O)N(C)CC(=O)N[C@@H]1CS(=O)(=O)C[C@@H]1N1CCOCC1)n1cccn1
31796,COC[C@@H](NC(C)=O)C(=O)N1CCO[C@]2(COCCN(C(=O)[C@H]3CCCO3)C2)C1
31797,CCC(=O)N[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CNC(=O)OC)C2)C1
31798,O=C1CC(C(=O)NC2CCN(C3CCN(C(=O)[C@@H]4CNC(=O)O4)CC3)CC2)=NN1
31799,CC[S@@](=O)CCC(=O)N1CCO[C@@]2(COCCN(C(=O)CCC(N)=O)C2)C1
31800,O=C1CN(CC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2cnnc(Cl)c2)C3)C(=O)N1
31801,COCCNC(=O)CN1CCN(C(=O)C(=O)Nc2ccn([C@H](C)COC)n2)CC1
31802,COc1nn(C)cc1C(=O)N1CCO[C@]2(COCCN(C(=O)CNC(C)=O)C2)C1
31803,Cc1cn(CC(=O)N2CCCC23CN(C(=O)Cn2ccncc2=O)C3)c(=O)nc1O
31804,COCC(=O)N1CCN(c2nnc([C@@H]3CCC(=O)N3)n2CCS(C)(=O)=O)CC1
31805,COCc1ccc(CNC(=O)C(=O)N2CCN(C(=O)Cn3cnnn3)CC2)cc1
31806,Cc1nn(C)cc1C(=O)N1CCOC[C@@]2(CN(C(=O)CC[C@H](N)C(N)=O)CCO2)C1
31807,Cc1c(C(=O)N[C@H](CO)CN2CCOCC2)cc(S(N)(=O)=O)cc1[N+](=O)[O-]
31808,CCCNC(=O)CCC(=O)N1CCOC[C@]2(C1)CN(C(=O)C1=NNC(=O)C1)CCO2
31809,O=C(O)CSCC(=O)N1CC[C@]2(C1)CN(C(=O)CN1C(=O)CNC1=O)CCO2
31810,O=C1C[C@@H](C(=O)N2CCO[C@@]3(COCCN(C(=O)Cn4ccnn4)C3)C2)CCN1
31811,CCS(=O)(=O)CC(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)C[C@](C)(O)CC(=O)O
31812,Cc1nc(=N[C@H](C)C(=O)N2CCOCC2)[nH]c(=N[C@H](C)C(=O)N2CCOCC2)[nH]1
31813,CCOC(=O)N[C@@H](O)C(=O)N1CCO[C@]2(CCN(C(=O)c3ccc(OC)nn3)C2)C1
31814,CCc1cc(C(=O)N2CCOC[C@]3(CN(C(=O)Cn4cnnn4)CCO3)C2)n[nH]1
31815,O=C1NC[C@@H](C(=O)N2CCO[C@]3(COCCN(C(=O)c4cc(=O)cco4)C3)C2)O1
31816,CC(CNC(=O)CN1C(=O)NC(=O)C1(C)C)CNC(=O)CN1C(=O)NC(=O)C1(C)C
31817,Cc1nnc(N2CCCN(S(C)(=O)=O)CC2)n1CC1(O)CCS(=O)(=O)CC1
31818,Cc1nc(N)sc1C(=O)N1CCOC[C@@]2(CN(C(=O)CNC(=N)N)CCO2)C1
31819,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(Cc3nc[nH]n3)CC2)cc1
31820,Cc1cc[nH]c1C(=O)N1CCO[C@]2(COCCN(C(=O)CN(CCO)CCO)C2)C1
31821,CNS(=O)(=O)CCn1c(-c2cnn(C)c2)nnc1N(C)CCS(C)(=O)=O
31822,CC(=O)NCC(=O)N1CCC[C@@H]1C(=O)N1CCn2c(nn(CC(=O)N(C)C)c2=O)C1
31823,CCOC(=O)N[C@@H](O)C(=O)N1CCO[C@]2(CCN(C(=O)/C=C(\C)NC(C)=O)C2)C1
31824,CCOC(=O)Cn1cccc(NC(=O)C(=O)N2CCN(C(=O)COC)CC2)c1=O
31825,O=C1CC[C@@H](C(=O)Nc2nc3c(s2)C[C@@H](NC(=O)[C@H](O)N2CCOCC2)CC3)N1
31826,CC1CCC2(CC1)NC(=O)N(NC(=O)CN1CCN3C(=O)C(=O)NC[C@H]3C1)C2=O
31827,CC(=O)N(C)[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN3CCNC3=N)[C@H]2C1
31828,COC[C@@H](NC(C)=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)Cc1cncnc1
31829,CCC[C@H](CNC(=O)c1cn(C)c(=O)nc1O)NC(=O)c1cn(C)c(=O)nc1O
31830,C[C@@H](NC=O)C(=O)N1CCO[C@@]2(COCCN(C(=O)CCN3CCOC3=O)C2)C1
31831,CC(=O)N[C@@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CNC(=O)N(C)C)CCO2)C1
31832,CC(F)(F)C(=O)N1CCOC[C@]2(CN(C(=O)CN3C(=O)CNC3=O)CCO2)C1
31833,Cc1ncncc1C(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@@H]1C[C@H](O)CN1)CCO2
31834,Cn1cccc(C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CN2CCOCC2)c1=O
31835,CS(=O)(=O)N1CCN(CCNS(=O)(=O)c2cccc(-n3cnnn3)c2)CC1
31836,NC(=O)NCC(=O)N1CC[C@H]2CO[C@@H](CNC(=O)c3cnc4ncccn34)[C@H]2C1
31837,Cn1c(=O)c2c(ncn2CC(=O)NCCS(=O)(=O)NC(C)(C)C)n(C)c1=O
31838,O=C(CSc1nc[nH]n1)N1CC2(CCCN2C(=O)CNCP(=O)(O)O)C1
31839,CC(=O)N1CCN(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)c2cncn2C)CC1
31840,COC[C@H](C)S(=O)(=O)N1CCN(S(=O)(=O)[C@@H]2CCS(=O)(=O)C2)CC1
31841,CC(C)[C@H](O)C(=O)N1CCOC[C@@]2(CN(C(=O)CN3CCN(C)CC3)CCO2)C1
31842,O=C(COCCO)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc3n(n1)CCNC3=O)C2
31843,CN[C@H](CC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@H](C)n1ccnc1)CCO2)C(=O)O
31844,Cc1n[nH]c(C)c1CC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H](O)N1CCOCC1)C2
31845,CC(=O)OC[C@@H](OC(C)=O)C(=O)N1CC[C@@]2(CN(C(=O)Cn3cncn3)CCO2)C1
31846,COc1cc(C(=O)N2CCOC[C@]3(CN(C(=O)Cn4cncn4)CCO3)C2)nn1C
31847,COC(=O)CCN(C)S(=O)(=O)N1CCC[C@H](S(=O)(=O)N2CCOCC2)C1
31848,O=C([C@@H]1C[C@H](O)CN1)N1CCO[C@@]2(COCCN(C(=O)[C@H]3CC[C@H](O)CC3)C2)C1
31849,CNC(=O)[C@@H]1CN(c2nnc([C@H]3CCC(=O)N3)n2CC2(O)CCOCC2)CCO1
31850,CC(C)Cc1cc(C(=O)N2CCOC[C@@]3(C2)CN(C(=O)C(O)O)CCO3)n(C)n1
31851,CC(C)Oc1cc(CNC(=O)C(=O)N2CCN(C(=O)Cn3cnnn3)CC2)ccn1
31852,C[C@H](Cn1cccn1)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CN(C)C(=O)C(=O)O
31853,Cn1c(N)c(C(=O)COC(=O)[C@H]2CC(=O)N(CC(F)(F)F)C2)c(=O)n(C)c1=O
31854,NC(=O)c1cccc(CNC(=O)C(=O)NCCS(=O)(=O)N2CCSCC2)c1
31855,CC(=O)NC[C@H]1CN(C(=O)C2=NN([C@H]3CCS(=O)(=O)C3)C(=O)CC2)CCO1
31856,NS(=O)(=O)CCN1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)CC1
31857,CCn1cc(S(=O)(=O)NC(=O)[C@@H]2CC(=O)N([C@H]3CCS(=O)(=O)C3)C2)cn1
31858,COC[C@H](NC(C)=O)C(=O)NC[C@@]12CCCO[C@@H]1CCN(C(=O)CCC(N)=O)C2
31859,N=C(N)NCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)Cn1ccccc1=O)CCO2
31860,COC[C@@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN(CCO)CCO)C[C@@H]21
31861,NC(=O)NCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)CN1C(=O)C=CC1=O)CCO2
31862,CC[C@H](NC)C(=O)N1CCO[C@@]2(COCCN(C(=O)C[C@@H](NC)C(=O)O)C2)C1
31863,CS(=O)(=O)N1CCN(CCNS(=O)(=O)c2cnn([C@H]3CCOC3)c2)CC1
31864,C[C@@H](C(=O)N1CC[C@@]2(CN(C(=O)CN3CC(=O)NC3=O)CCO2)C1)n1cncn1
31865,Cc1noc(N)c1C(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@@H]1C[C@H](O)CN1)CCO2
31866,CC(C)CN1CCO[C@@H](CNC(=O)C(=O)N(C)C[C@H](O)CN2CCOCC2)C1
31867,NC(=O)[C@H]1CCCN(S(=O)(=O)CCCS(=O)(=O)N2CCC[C@@H](C(N)=O)C2)C1
31868,O=C(CN1C(=O)[C@H]2[C@H](C1=O)[C@H]1CC[C@H]2O1)NS(=O)(=O)c1ccc([N+](=O)[O-])nc1
31869,CC(=O)NCC(=O)N1CC[C@H](CNC(=O)[C@H](O)N2CCOCC2)[C@@H]1c1cccnc1
31870,C[C@@H](C(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3cnnn3)C2)C1)n1ccnn1
31871,C[C@@H]1CN([C@@H]2C[C@@H](O)[C@H](CO[P@](=O)(O)OP(=O)(O)O)O2)C(=O)NC1=O
31872,CN1CCC(C(=O)N2CCO[C@@]3(COCCN(C(=O)CS(C)(=O)=O)C3)C2)CC1
31873,C[C@@H](CS(C)(=O)=O)N(C)c1nnc([C@@H](C)NS(C)(=O)=O)n1CC(=O)N(C)C
31874,Cc1ncoc1C(=O)N1CCOC[C@]2(CN(C(=O)CN3C(=O)C=CC3=O)CCO2)C1
31875,C[C@H](C(=O)N1CCOC[C@]2(CN(C(=O)CSC(=N)N)CCO2)C1)n1cncn1
31876,CC(=O)N/C(C)=C/C(=O)N1CCO[C@]2(COCCN(C(=O)CN3CCOC3=O)C2)C1
31877,O=C(Cn1cncn1)NCC(=O)N1CCC[C@@H](NC(=O)[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@@H]32)C1
31878,C[C@H](CNC(=O)C(=O)N1C[C@H](C[C@@H]2COCC(=O)N2)c2ccccc21)S(N)(=O)=O
31879,O=C1NC(=O)[C@H](CC(=O)N2CCN(S(=O)(=O)c3c[nH]c4ncccc34)CC2)N1
31880,Cc1nnsc1C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CN(CCO)CCO
31881,O=C(NC1CC1)C(=O)N1CCN(CCC(=O)N2CCN(c3ncccn3)CC2)CC1
31882,CN[C@H](CC(=O)N1CCOC[C@]2(C1)CN(C(=O)c1ccc(O)cn1)CCO2)C(=O)O
31883,CCS(=O)(=O)NCC(=O)NC[C@@H](NC(=O)CNS(=O)(=O)CC)C(C)(C)C
31884,COC[C@@H](NC(C)=O)C(=O)N1CC[C@]2(CN(C(=O)Cc3nnc(C)o3)CCO2)C1
31885,O=C1NC(=O)[C@H](CC(=O)N2CCO[C@]3(COCCN(C(=O)c4cnoc4)C3)C2)N1
31886,O=C1CC[C@@H](C(=O)N2CCO[C@@]3(CCN(C(=O)CN4C(=O)C=CC4=O)C3)C2)CN1
31887,CNc1nsnc1C(=O)N1CCO[C@]2(COCCN(C(=O)CNC(N)=O)C2)C1
31888,CC(C)S(=O)(=O)CC(=O)N[C@@H]1CN(C(=O)[C@@H]2OC[C@@H]3COCC[C@@H]32)C[C@@H]1O
31889,CNS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H](CN2CCOCC2)C(=O)OC)cc1
31890,O=C(CCc1ncc[nH]1)N1CCOC[C@]2(C1)CN(C(=O)Cn1cnnn1)CCO2
31891,Cc1cn(CC(=O)N2CCOC[C@]3(C2)CN(C(=O)C(O)O)CCO3)c(=O)nc1O
31892,CC[C@H](NC(C)=O)C(=O)N1CCOC[C@@]2(CN(C(=O)CSC(=N)N)CCO2)C1
31893,C[C@H](C(=O)N1CCC(N2CCC(NC(=O)CNC(=N)N)CC2)CC1)n1cncn1
31894,CCS(=O)(=O)N1CCN(C(=O)C(=O)N[C@@H]2CCc3nc(COC)nn3C2)CC1
31895,CCS(=O)(=O)CC(=O)N1CCOC[C@@]2(C1)CN(C(=O)C1CN(C)C1)CCO2
31896,CN[C@@H](CC(=O)N1CCO[C@@]2(COCCN(C(=O)c3cc(=O)cco3)C2)C1)C(=O)O
31897,C[C@H](O)C(=O)N1CCN(CCC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1
31898,O=C1C=CC(=O)N1CCC(=O)N1CC[C@H]2[C@@H]1CCN2C(=O)CCN1C(=O)C=CC1=O
31899,O=C1C[C@H](C(=O)N2CCO[C@@]3(COCCN(C(=O)c4cc(O)no4)C3)C2)CCN1
31900,O=C(CN1C(=O)CNC1=O)N1CCOC[C@@]2(C1)CN(C(=O)c1ncccn1)CCO2
31901,NC(=O)NCC(=O)N1CCO[C@]2(COCCN(C(=O)c3ncc(Cl)cn3)C2)C1
31902,O=C(Cn1cnnn1)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN3C(=O)C=CC3=O)C[C@@H]21
31903,CCS(=O)(=O)N[C@@H](C)C(=O)N[C@H]1CCc2nc(NC(=O)[C@@H](N)CN)sc2C1
31904,CCCNC(=O)CCC(=O)N1CC2(CCCN2C(=O)c2cc(=O)n3[nH]nnc3n2)C1
31905,CN[C@@H](CC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CN(C)C(=O)C(=O)O)C2)C(=O)O
31906,CN[C@H](CC(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3ccnn3)C2)C1)C(=O)O
31907,NC(=O)NCC(=O)N1CC[C@@]2(C1)CN(C(=O)c1nc3ccc(F)cn3n1)CCO2
31908,COc1cc(C(=O)N2CCN(S(=O)(=O)[C@H]3CCS(=O)(=O)C3)CC2)ncn1
31909,O=C(c1ncc[nH]1)N1CCO[C@]2(COCCN(C(=O)[C@H](O)N3CCOCC3)C2)C1
31910,Cn1c(=O)c2c(ncn2CC(=O)NS(=O)(=O)c2ccc3c(c2)COC3)n(C)c1=O
31911,C[C@H](CNC(=O)C(=O)N[C@@H]1CC(=O)N(CCOc2ccccc2)C1)S(N)(=O)=O
31912,Cc1nc(O)sc1S(=O)(=O)NCCNC(=O)CCS(=O)(=O)N(C)C
31913,Cn1ccc(CC(=O)N2CCOC[C@@]3(C2)CN(C(=O)[C@H]2CCNC(=O)C2)CCO3)n1
31914,COC[C@@H](NC(C)=O)C(=O)N1CC[C@@]2(CN(C(=O)c3cc(O)n(C)n3)CCO2)C1
31915,C[C@H](C(=O)N1CC[C@]2(CN(C(=O)Cn3ccccc3=O)CCO2)C1)n1cnnn1
31916,CCc1cc(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)CN2CC(=O)NC2=O)C3)n(C)n1
31917,NC(=O)c1nccnc1C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@@H]3CCC(=O)N3)C[C@@H]21
31918,O=C(CN1CCN(C(=O)CN2CCN(c3cnccn3)CC2)CC1)N1CCOCC1
31919,CN(C)C(=O)Cn1nc2n(c1=O)CCN(C(=O)C(=O)NCc1cccc(F)c1)C2
31920,Cc1nn(C)c(C)c1S(=O)(=O)N[C@H](C)C(=O)N(C)CC(=O)N1CCN(C)CC1
31921,COCCO[C@@H]1C[C@@H](CO)CN(C(=O)C(=O)NC[C@@H](C)CN2CCOCC2)C1
31922,COC(=O)C1(C(=O)N2CCO[C@@]3(COCCN(C(=O)[C@H]4CCNC(=O)C4)C3)C2)CC1
31923,CN(C)C(=O)C(=O)N1CCO[C@@]2(COCCN(C(=O)c3ccc4nncn4c3)C2)C1
31924,COC[C@@H](NC(C)=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CC[C@H](N)C(N)=O
31925,CN[C@H](CC(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@@H](C)N(C)C(C)=O)[C@H]2C1)C(=O)O
31926,CS(=O)(=O)N1CC[C@@H](NC(=O)N2CCC[C@@H](S(=O)(=O)N3CCOCC3)C2)C1
31927,C[C@H](Cn1ccnc1)C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H]3C[C@H](O)CN3)C2)C1
31928,CC(C)OCCS(=O)(=O)N1CCN(C(=O)C(=O)NC[C@H]2COCCO2)CC1
31929,Cn1cccc(C(=O)N2CCOC[C@@]3(CN(C(=O)CNC(=N)N)CCO3)C2)c1=O
31930,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]2[C@H]1C=C[C@]2(O)CO
31931,CCS(=O)(=O)N[C@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cncn1C
31932,CCS(=O)(=O)NCC(=O)N[C@H](C)C(=O)Nc1cccc(S(=O)(=O)NC)c1
31933,NC(=O)CC[C@H](N)C(=O)N1CCCC2(CCN(C(=O)CC[C@H](N)C(N)=O)CC2)C1
31934,COC[C@H](NC(C)=O)C(=O)N1CC[C@]2(CN(C(=O)c3ccc[n+]([O-])c3)CCO2)C1
31935,Cc1nnc([C@@H](C)NC(=O)C(=O)N2CCN(C(=O)C(=O)N3CCOCC3)CC2)s1
31936,COc1cc(C(=O)N2CCO[C@@]3(COCCN(C(=O)[C@H]4CNC(=O)C4)C3)C2)n(C)n1
31937,COC[C@H](NC(C)=O)C(=O)N1CC[C@@]2(CN(C(=O)C3=NN(C)C(=O)CC3)CCO2)C1
31938,Cc1nc(S(=O)(=O)NCC(=O)N2CCN(c3ccc(C(N)=O)cn3)CC2)cn1C
31939,Cn1cnc2c1c(=O)n(CC(=O)NCCN1C(=O)c3ccccc3C1=O)c(=O)n2C
31940,C[C@H](NS(C)(=O)=O)c1nnc(N2CC(=O)N(C)C[C@@H]2C)n1C[C@]1(O)CCOC1
31941,Cc1noc(N)c1C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CNCP(=O)(O)O
31942,O=C(Cn1cnnc1O)NC[C@H](Cc1ccccc1)NC(=O)Cn1cnnc1O
31943,Cn1cnc(C(=O)N2CCOC[C@]3(CN(C(=O)CS(C)(=O)=O)CCO3)C2)n1
31944,Nc1ncc(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)CN4C(=O)CNC4=O)C[C@@H]32)s1
31945,CS(=O)(=O)N1CCN(S(=O)(=O)N2CCS(=O)(=O)[C@H]3CCCC[C@@H]32)CC1
31946,O=C(CN1CCN(C(=O)C(=O)N2CCOCC2)CC1)NC1CCN(C2CC2)CC1
31947,CCNC(=O)N[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)C3CN(C)C3)C2)C1
31948,CC(C)OCCS(=O)(=O)NCC(=O)N[C@@H](C)C(=O)N1CCS(=O)(=O)CC1
31949,Cn1c(=O)c2nc(COC(=O)C3=CC=CN4CCS(=O)(=O)N=C34)[nH]c2n(C)c1=O
31950,CCOCCC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@H](O)NC(=O)OCC)CCO2
31951,CN1CCN(CC(=O)N2CCCN(C(=O)CN3CCN(C)C(=O)C3)CC2)CC1=O
31952,CN[C@@H](CC(=O)N1CCO[C@]2(CCN(C(=O)CN3C(=O)C=CC3=O)C2)C1)C(=O)O
31953,C[C@@H](CNC(=O)C(=O)NCCOc1ccc(S(C)(=O)=O)cc1)S(N)(=O)=O
31954,CNS(=O)(=O)[C@H]1CCN(C(=O)C2=NN([C@@H]3CCS(=O)(=O)C3)C(=O)CC2)C1
31955,O=C1CN(CC(=O)N2CCO[C@]3(CCN(C(=O)c4n[nH]cc4[N+](=O)[O-])C3)C2)C(=O)N1
31956,CNCCCC(=O)N1CCO[C@]2(COCCN(C(=O)CCNC(=S)NC)C2)C1
31957,COCCN(C)CCCNC(=O)C(=O)N1CCN(c2ccc(C(N)=O)cn2)CC1
31958,CN(C)CC(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H](O)N3CCOCC3)C2)C1
31959,N#CC1(C(=O)N2CCO[C@]3(COCCN(C(=O)[C@@H](N)CCC(N)=O)C3)C2)CCC1
31960,CN1C(=O)CC[C@H]1C(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3cnnn3)C2)C1
31961,Cn1c(=O)c2cc(NC(=O)C(=O)N3CCN4C(=O)CC[C@@H]4C3)cnc2n(C)c1=O
31962,Cn1cc(CC(=O)N2CCOC[C@@]3(C2)CN(C(=O)CN2CCOC2=O)CCO3)cn1
31963,CNC(=O)CC(=O)N1CCO[C@@]2(COCCN(C(=O)C[C@](C)(O)CC(=O)O)C2)C1
31964,CCN(CC(=O)N[C@H]1CCS(=O)(=O)C1)C(=O)C1(S(C)(=O)=O)CCOCC1
31965,Cn1cccc1C(=O)C(=O)N1CCO[C@@]2(CCN(C(=O)CN(CCO)CCO)C2)C1
31966,Cc1nc(Cn2nnc(C(=O)N[C@H]3CC(=O)N(CCN4CCOCC4)C3)c2C)no1
31967,NC(=O)CCC(=O)N1CCO[C@]2(COCCN(C(=O)Cn3cc([N+](=O)[O-])cn3)C2)C1
31968,CCN(C)C(=O)[C@H]1CSCN1C(=O)CNS(=O)(=O)c1c[nH]c(C(N)=O)c1
31969,C[C@H](C(=O)N1CC[C@]2(CN(C(=O)CN3C(=O)CNC3=O)CCO2)C1)n1cnnn1
31970,N[C@H](C(=O)N1CCO[C@@]2(CCN(C(=O)CN3C(=O)C=CC3=O)C2)C1)c1ccccn1
31971,Cn1c(=O)c2cc(NC(=O)C(=O)N[C@H](CO)C[C@H](O)C(C)(C)C)cnc2n(C)c1=O
31972,CN(C(=O)Cn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C)[C@@H]1CCS(=O)(=O)C1
31973,COCCO[C@H]1C[C@@H](CO)CN(C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)C1
31974,O=C(c1cc(=O)n2[nH]nnc2n1)N1CC2(CCCN2C(=O)CN2C(=O)CNC2=O)C1
31975,CCC(=O)N[C@@H](C)C(=O)N1CCCC12CN(C(=O)c1cc(=O)n3[nH]nnc3n1)C2
31976,C[C@H]1CCCCN1C(=O)CN1CCN(C(=O)C(=O)Nc2cnn(CC(N)=O)c2)CC1
31977,COc1ccc(OC)c(NC(=O)C(=O)N2CCN(C(=O)Cn3cnnn3)CC2)c1
31978,Cn1c(C(=O)N2CCOC[C@@]3(C2)CN(C(=O)[C@@H]2CNC(=O)O2)CCO3)cccc1=O
31979,Nc1nc(C(=O)N2CCO[C@]3(CCN(C(=O)[C@H](O)N4CCOCC4)C3)C2)cs1
31980,NC(=O)CC[C@H](N)C(=O)N1CCOC[C@]2(CN(C(=O)Cn3ccnn3)CCO2)C1
31981,COC[C@H](NC(C)=O)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@H](C)CC(N)=O)[C@H]2C1
31982,Cn1cccc1C(=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CN(CCO)CCO
31983,NC(=O)[C@H](N)CCC(=O)N1CCO[C@@]2(COCCN(C(=O)CC3(O)CCC3)C2)C1
31984,COC(=O)[C@@H]1CNC(=O)CN1CC(=O)N1c2ccc(S(N)(=O)=O)cc2C[C@@H]1C
31985,CN1CCN(C(=O)CCNC(=O)C(=O)NCc2ccc(S(C)(=O)=O)cc2)CC1
31986,COC(OC)C(=O)N1CCOC[C@]2(CN(C(=O)CN3CCN(C)CC3)CCO2)C1
31987,O=C(NC[C@H]1CN2CCC[C@H]2CO1)C(=O)N1CCN(C(=O)C(=O)NC2CC2)CC1
31988,O=C1NC(=O)[C@H](CC(=O)N2CCO[C@]3(COCCN(C(=O)C4(F)CCC4)C3)C2)N1
31989,CCCN1C(=O)C(=O)N(CN2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)C1=O
31990,COCCC(=O)N1CCOC[C@]2(C1)CN(C(=O)c1nccnc1C(N)=O)CCO2
31991,CC(C)N1CCN([C@@H]2CCN(C(=O)C(=O)NCCC(=O)N3CCN(C)CC3)C2)CC1
31992,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N2CC(n3cc(C(N)=O)nn3)C2)cc1
31993,O=C(C[C@@H]1NC(=O)NC1=O)NC1CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C1
31994,O=C1CC[C@H](C(=O)N2CCOC[C@@]3(C2)CN(C(=O)[C@H]2CCNC(=O)C2)CCO3)CN1
31995,C[C@@H](NS(C)(=O)=O)c1nnc(N2CCS(=O)(=O)CC2)n1Cc1ccn(C)n1
31996,CC(C)NC(=O)C(=O)N1CCN(C(=O)C/N=C2/NS(=O)(=O)c3ccccc32)CC1
31997,Cc1oncc1C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H](O)N3CCOCC3)C2)C1
31998,CNS(=O)(=O)c1ccc2c(c1)N(C(=O)C(=O)NCCN1C(=O)CNC1=O)CC2
31999,CNC(=O)[C@H]1CCC[C@@H]1NC(=O)C(=O)N1CCN(CC(=O)Nc2cc(C)on2)CC1
32000,CNC(=S)NCCC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cnc(O)nc1O)C2
32001,CC[C@@H](O)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN3CCS(=O)(=O)CC3)[C@H]2C1
32002,CCn1cc(C(=O)C(=O)N2CCN(S(=O)(=O)[C@H]3CCS(=O)(=O)C3)CC2)cn1
32003,CCN=c1nc(NCC)n2c(SCC(=O)N3CCO[C@@H](C(=O)NC)C3)n[nH]c2n1
32004,O=C1CN(CC(=O)N2CCO[C@]3(COCCN(C(=O)[C@@H]4CCCCO4)C3)C2)C(=O)N1
32005,O=C(CCN1CCN(C(=O)[C@H]2CCCO2)CC1)NC[C@]1(O)CCS(=O)(=O)C1
32006,Cc1cc(CC(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)C[C@H]4NC(=O)NC4=O)C[C@@H]32)n[nH]1
32007,CNC(=O)CCN(C)c1nnc([C@@H]2CCS(=O)(=O)C2)n1CCS(C)(=O)=O
32008,CC(=O)N1CCN(S(=O)(=O)NC(=O)[C@H]2CC[C@H](C(F)(F)F)NC2=O)CC1
32009,CC[C@H](C)[C@H]1CN(C(=O)CN2C(=O)CNC2=O)CCN1C(=O)CN1C(=O)CNC1=O
32010,NC(=O)CC[C@H](N)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cc2ncccn2n1
32011,Cn1ccc(CC(=O)N2CCOC[C@@]3(CN(C(=O)CC[C@H](N)C(N)=O)CCO3)C2)n1
